Timestamp,Temp.,R. Humidity,B.Pressure,Lux
2021-11-10 09:00:00,12.33,80.37,1008.57
2021-11-10 09:30:00,12.46,78.5,1008.9
2021-11-10 10:00:00,13.65,70.35,1008.14
2021-11-10 10:30:00,13.4,73.56,1008.96
2021-11-10 11:00:00,13.68,73.06,1008.39
2021-11-10 11:30:00,14.73,68.03,1007.65
2021-11-10 12:00:00,12.98,76.58,1007.83
2021-11-10 12:30:00,13.37,74.5,1007.12
2021-11-10 13:00:00,13.71,76.44,1007.0
2021-11-10 13:30:00,15.66,70.25,1006.59
2021-11-10 14:00:00,14.41,73.37,1007.06
2021-11-10 14:30:00,14.38,73.4,1006.96
2021-11-10 15:00:00,14.16,72.46,1006.8
2021-11-10 15:30:00,13.34,75.04,1007.2
2021-11-10 16:00:00,13.77,71.06,1006.88
2021-11-10 16:30:00,14.31,70.95,1007.13
2021-11-10 17:00:00,14.09,68.58,1007.14
2021-11-10 17:30:00,14.35,68.17,1007.31
2021-11-10 18:00:00,14.06,70.19,1007.91
2021-11-10 18:30:00,13.43,64.31,1008.17
2021-11-10 19:00:00,13.53,66.95,1008.33
2021-11-10 19:30:00,13.53,68.3,1008.51
2021-11-10 20:00:00,13.51,70.36,1008.44
2021-11-10 20:30:00,13.07,74.68,1008.85
2021-11-10 21:00:00,12.93,77.9,1008.71
2021-11-10 21:30:00,13.23,78.36,1009.06
2021-11-10 22:00:00,12.89,79.8,1009.06
2021-11-10 22:30:00,12.99,80.54,1008.97
2021-11-10 23:00:00,12.64,81.49,1009.09
2021-11-10 23:30:00,12.66,81.42,1009.19
2021-11-11 00:00:00,12.88,79.77,1009.43
2021-11-11 00:30:00,13.31,74.18,1009.21
2021-11-11 01:00:00,13.52,71.63,1009.35
2021-11-11 01:30:00,13.41,66.25,1009.61
2021-11-11 02:00:00,12.89,72.84,1009.52
2021-11-11 02:30:00,13.49,67.12,1009.5
2021-11-11 03:00:00,13.04,72.06,1009.7
2021-11-11 03:30:00,12.53,76.12,1009.55
2021-11-11 04:00:00,12.28,78.47,1009.71
2021-11-11 04:30:00,12.25,79.88,1009.85
2021-11-11 05:00:00,12.14,79.22,1009.65
2021-11-11 05:30:00,12.21,78.37,1010.04
2021-11-11 06:00:00,12.19,79.06,1009.82
2021-11-11 06:30:00,12.04,78.83,1009.81
2021-11-11 07:00:00,12.3,77.13,1009.92
2021-11-11 07:30:00,12.93,75.88,1010.21
2021-11-11 08:00:00,12.51,77.86,1010.7
2021-11-11 08:30:00,12.74,78.12,1010.72
2021-11-11 09:00:00,12.87,78.45,1011.03
2021-11-11 09:30:00,12.88,79.99,1011.31
2021-11-11 10:00:00,12.89,80.35,1011.57
2021-11-11 10:30:00,13.4,77.65,1011.42
2021-11-11 11:00:00,13.31,77.91,1011.54
2021-11-11 11:30:00,14.05,77.3,1011.3
2021-11-11 12:00:00,14.27,75.27,1010.91
2021-11-11 12:30:00,14.48,69.07,1010.67
2021-11-11 13:00:00,15.45,64.64,1010.36
2021-11-11 13:30:00,15.9,60.93,1010.21
2021-11-11 14:00:00,16.65,56.9,1010.04
2021-11-11 14:30:00,15.89,57.46,1009.95
2021-11-11 15:00:00,16.76,56.6,1009.75
2021-11-11 15:30:00,16.03,56.44,1009.95
2021-11-11 16:00:00,15.74,57.26,1010.08
2021-11-11 16:30:00,15.4,59.12,1010.11
2021-11-11 17:00:00,15.28,62.56,1010.36
2021-11-11 17:30:00,15.08,64.53,1010.11
2021-11-11 18:00:00,14.28,64.59,1010.33
2021-11-11 18:30:00,14.13,64.63,1010.3
2021-11-11 19:00:00,14.52,65.73,1010.65
2021-11-11 19:30:00,14.09,66.55,1010.51
2021-11-11 20:00:00,13.67,68.79,1010.28
2021-11-11 20:30:00,13.54,71.19,1011.12
2021-11-11 21:00:00,13.58,71.43,1011.35
2021-11-11 21:30:00,13.13,76.31,1011.75
2021-11-11 22:00:00,12.66,79.46,1011.53
2021-11-11 22:30:00,12.58,79.37,1011.56
2021-11-11 23:00:00,12.91,77.93,1011.68
2021-11-11 23:30:00,13.26,77.38,1011.55
2021-11-12 00:00:00,13.32,75.87,1011.48
2021-11-12 00:30:00,13.29,76.53,1011.44
2021-11-12 01:00:00,13.25,75.57,1011.72
2021-11-12 01:30:00,13.61,69.72,1012.02
2021-11-12 02:00:00,12.76,74.75,1012.58
2021-11-12 02:30:00,12.37,76.89,1012.69
2021-11-12 03:00:00,12.92,75.39,1012.88
2021-11-12 03:30:00,12.21,74.56,1013.25
2021-11-12 04:00:00,12.63,73.98,1013.31
2021-11-12 04:30:00,13.06,66.32,1013.64
2021-11-12 05:00:00,13.24,62.6,1013.93
2021-11-12 05:30:00,13.25,60.25,1013.96
2021-11-12 06:00:00,13.26,60.32,1014.25
2021-11-12 06:30:00,13.43,58.04,1014.39
2021-11-12 07:00:00,13.31,56.28,1014.85
2021-11-12 07:30:00,13.47,55.51,1015.06
2021-11-12 08:00:00,13.66,56.15,1015.82
2021-11-12 08:30:00,13.62,54.88,1016.32
2021-11-12 09:00:00,14.13,52.17,1016.32
2021-11-12 09:30:00,14.14,50.93,1016.43
2021-11-12 10:00:00,14.94,48.99,1016.6
2021-11-12 10:30:00,15.45,48.11,1016.55
2021-11-12 11:00:00,15.33,48.06,1016.42
2021-11-12 11:30:00,16.43,45.8,1016.24
2021-11-12 12:00:00,16.15,45.27,1016.01
2021-11-12 12:30:00,16.23,45.1,1015.6
2021-11-12 13:00:00,16.62,45.06,1015.73
2021-11-12 13:30:00,16.7,43.12,1015.62
2021-11-12 14:00:00,17.3,40.4,1015.65
2021-11-12 14:30:00,17.55,38.77,1015.59
2021-11-12 15:00:00,17.09,36.95,1015.74
2021-11-12 15:30:00,16.94,36.83,1015.88
2021-11-12 16:00:00,16.07,39.84,1016.07
2021-11-12 16:30:00,15.5,44.14,1016.27
2021-11-12 17:00:00,15.24,48.8,1016.33
2021-11-12 17:30:00,14.93,50.22,1016.49
2021-11-12 18:00:00,13.92,51.78,1016.64
2021-11-12 18:30:00,13.28,54.29,1016.83
2021-11-12 19:00:00,13.38,54.67,1016.86
2021-11-12 19:30:00,13.2,55.1,1016.87
2021-11-12 20:00:00,13.09,54.65,1016.93
2021-11-12 20:30:00,13.04,60.03,1017.0
2021-11-12 21:00:00,12.18,67.26,1017.19
2021-11-12 21:30:00,11.49,72.34,1017.28
2021-11-12 22:00:00,11.76,71.13,1017.02
2021-11-12 22:30:00,11.85,70.56,1016.99
2021-11-12 23:00:00,12.02,72.27,1016.78
2021-11-12 23:30:00,11.63,75.87,1017.07
2021-11-13 00:00:00,11.45,77.21,1017.07
2021-11-13 00:30:00,11.48,77.55,1017.09
2021-11-13 01:00:00,11.85,76.31,1017.02
2021-11-13 01:30:00,12.25,75.65,1017.07
2021-11-13 02:00:00,12.37,72.85,1017.4
2021-11-13 02:30:00,12.73,68.3,1017.58
2021-11-13 03:00:00,12.9,64.76,1017.64
2021-11-13 03:30:00,12.92,61.58,1017.96
2021-11-13 04:00:00,13.04,59.48,1018.1
2021-11-13 04:30:00,13.05,58.1,1018.14
2021-11-13 05:00:00,12.99,57.32,1018.25
2021-11-13 05:30:00,13.07,56.61,1018.28
2021-11-13 06:00:00,13.04,56.58,1018.51
2021-11-13 06:30:00,13.17,55.09,1018.82
2021-11-13 07:00:00,13.29,54.17,1019.09
2021-11-13 07:30:00,13.31,54.23,1019.24
2021-11-13 08:00:00,13.54,54.13,1019.46
2021-11-13 08:30:00,13.47,55.75,1019.7
2021-11-13 09:00:00,14.04,54.57,1019.7
2021-11-13 09:30:00,14.49,54.46,1019.81
2021-11-13 10:00:00,14.49,53.23,1019.57
2021-11-13 10:30:00,15.68,50.83,1019.38
2021-11-13 11:00:00,15.34,52.67,1019.07
2021-11-13 11:30:00,17.19,48.48,1018.6
2021-11-13 12:00:00,15.77,49.95,1018.18
2021-11-13 12:30:00,16.13,50.3,1017.83
2021-11-13 13:00:00,17.39,46.19,1017.6
2021-11-13 13:30:00,17.17,49.43,1017.45
2021-11-13 14:00:00,16.91,48.72,1017.18
2021-11-13 14:30:00,16.49,48.28,1017.3
2021-11-13 15:00:00,17.07,48.67,1017.21
2021-11-13 15:30:00,16.76,48.59,1017.24
2021-11-13 16:00:00,16.51,49.42,1017.23
2021-11-13 16:30:00,16.36,49.26,1017.35
2021-11-13 17:00:00,15.95,50.73,1017.47
2021-11-13 17:30:00,15.57,55.47,1017.69
2021-11-13 18:00:00,15.12,58.72,1018.04
2021-11-13 18:30:00,14.87,59.88,1018.25
2021-11-13 19:00:00,14.68,60.33,1018.46
2021-11-13 19:30:00,14.59,60.07,1018.45
2021-11-13 20:00:00,14.5,60.08,1018.48
2021-11-13 20:30:00,14.43,60.1,1018.62
2021-11-13 21:00:00,14.14,60.8,1018.75
2021-11-13 21:30:00,13.93,61.4,1018.83
2021-11-13 22:00:00,14.02,60.73,1018.84
2021-11-13 22:30:00,14.22,59.06,1018.82
2021-11-13 23:00:00,14.63,58.64,1018.65
2021-11-13 23:30:00,14.45,59.91,1018.69
2021-11-14 00:00:00,14.44,60.82,1018.67
2021-11-14 00:30:00,14.1,62.54,1018.58
2021-11-14 01:00:00,13.99,63.49,1018.25
2021-11-14 01:30:00,13.85,63.86,1018.08
2021-11-14 02:00:00,13.69,65.13,1018.01
2021-11-14 02:30:00,13.56,66.23,1017.86
2021-11-14 03:00:00,13.44,67.21,1017.77
2021-11-14 03:30:00,13.47,67.65,1017.65
2021-11-14 04:00:00,13.33,68.6,1017.68
2021-11-14 04:30:00,13.41,68.96,1017.67
2021-11-14 05:00:00,13.4,69.43,1017.81
2021-11-14 05:30:00,13.27,70.25,1017.99
2021-11-14 06:00:00,13.28,69.87,1018.24
2021-11-14 06:30:00,13.21,70.14,1018.35
2021-11-14 07:00:00,13.27,70.06,1018.73
2021-11-14 07:30:00,13.26,69.95,1019.09
2021-11-14 08:00:00,13.23,70.23,1019.26
2021-11-14 08:30:00,13.41,70.14,1019.7
2021-11-14 09:00:00,13.81,69.83,1019.67
2021-11-14 09:30:00,14.83,66.37,1019.64
2021-11-14 10:00:00,16.57,63.1,1019.45
2021-11-14 10:30:00,17.45,61.74,1019.31
2021-11-14 11:00:00,18.86,57.97,1019.18
2021-11-14 11:30:00,18.54,54.93,1018.83
2021-11-14 12:00:00,18.4,54.95,1018.62
2021-11-14 12:30:00,19.79,52.96,1018.24
2021-11-14 13:00:00,19.32,53.01,1017.85
2021-11-14 13:30:00,20.16,49.46,1017.49
2021-11-14 14:00:00,19.17,52.36,1017.3
2021-11-14 14:30:00,18.72,53.36,1017.2
2021-11-14 15:00:00,18.87,52.72,1017.13
2021-11-14 15:30:00,19.87,51.63,1017.1
2021-11-14 16:00:00,19.53,52.11,1017.26
2021-11-14 16:30:00,19.06,53.19,1017.21
2021-11-14 17:00:00,18.48,54.91,1017.35
2021-11-14 17:30:00,18.16,56.59,1017.48
2021-11-14 18:00:00,17.69,60.57,1017.65
2021-11-14 18:30:00,17.07,62.95,1017.84
2021-11-14 19:00:00,16.91,62.58,1018.04
2021-11-14 19:30:00,16.29,63.9,1018.27
2021-11-14 20:00:00,16.23,64.38,1018.38
2021-11-14 20:30:00,16.04,64.81,1018.4
2021-11-14 21:00:00,15.94,65.16,1018.55
2021-11-14 21:30:00,15.81,65.38,1018.81
2021-11-14 22:00:00,15.54,65.59,1018.86
2021-11-14 22:30:00,15.29,64.95,1018.7
2021-11-14 23:00:00,15.35,64.67,1018.77
2021-11-14 23:30:00,14.96,64.98,1018.74
2021-11-15 00:00:00,14.88,64.52,1018.64
2021-11-15 00:30:00,14.97,64.77,1018.68
2021-11-15 01:00:00,14.54,66.15,1018.75
2021-11-15 01:30:00,14.18,67.37,1018.7
2021-11-15 02:00:00,13.99,68.07,1018.8
2021-11-15 02:30:00,13.77,68.74,1018.8
2021-11-15 03:00:00,13.79,68.86,1018.99
2021-11-15 03:30:00,13.52,69.7,1018.99
2021-11-15 04:00:00,13.29,69.75,1018.94
2021-11-15 04:30:00,13.43,69.76,1018.84
2021-11-15 05:00:00,13.45,70.29,1018.98
2021-11-15 05:30:00,13.17,71.6,1019.42
2021-11-15 06:00:00,13.02,72.44,1019.75
2021-11-15 06:30:00,12.83,72.99,1020.07
2021-11-15 07:00:00,12.8,73.05,1020.28
2021-11-15 07:30:00,12.98,73.08,1020.68
2021-11-15 08:00:00,13.65,71.9,1020.96
2021-11-15 08:30:00,14.75,68.2,1020.9
2021-11-15 09:00:00,15.99,65.54,1020.48
2021-11-15 09:30:00,16.57,63.33,1020.39
2021-11-15 10:00:00,17.95,59.82,1020.32
2021-11-15 10:30:00,19.48,55.7,1019.86
2021-11-15 11:00:00,21.12,51.2,1019.88
2021-11-15 11:30:00,21.82,47.59,1019.89
2021-11-15 12:00:00,21.91,48.18,1019.68
2021-11-15 12:30:00,22.96,43.05,1019.13
2021-11-15 13:00:00,22.9,43.4,1018.84
2021-11-15 13:30:00,23.33,42.72,1018.64
2021-11-15 14:00:00,23.34,42.1,1018.69
2021-11-15 14:30:00,22.56,42.89,1018.53
2021-11-15 15:00:00,21.88,43.43,1018.44
2021-11-15 15:30:00,21.84,44.61,1018.71
2021-11-15 16:00:00,21.48,45.1,1018.61
2021-11-15 16:30:00,20.61,46.56,1018.55
2021-11-15 17:00:00,19.88,48.05,1018.82
2021-11-15 17:30:00,19.68,49.97,1018.96
2021-11-15 18:00:00,19.56,52.24,1018.94
2021-11-15 18:30:00,18.73,53.4,1018.97
2021-11-15 19:00:00,17.95,57.32,1018.85
2021-11-15 19:30:00,17.33,58.89,1019.12
2021-11-15 20:00:00,16.95,60.11,1019.19
2021-11-15 20:30:00,16.64,60.63,1019.63
2021-11-15 21:00:00,16.64,60.22,1019.68
2021-11-15 21:30:00,16.22,62.43,1019.85
2021-11-15 22:00:00,15.94,62.88,1019.72
2021-11-15 22:30:00,15.6,63.82,1019.37
2021-11-15 23:00:00,15.62,64.1,1020.02
2021-11-15 23:30:00,15.68,64.12,1019.88
2021-11-16 00:00:00,15.25,64.92,1019.73
2021-11-16 00:30:00,14.48,66.51,1019.83
2021-11-16 01:00:00,14.26,67.0,1019.38
2021-11-16 01:30:00,14.49,66.7,1019.8
2021-11-16 02:00:00,14.28,66.69,1020.1
2021-11-16 02:30:00,14.05,67.3,1020.3
2021-11-16 03:00:00,13.78,68.1,1020.35
2021-11-16 03:30:00,13.54,68.72,1020.4
2021-11-16 04:00:00,13.02,70.51,1020.26
2021-11-16 04:30:00,12.98,70.79,1020.18
2021-11-16 05:00:00,12.9,71.18,1020.45
2021-11-16 05:30:00,13.02,71.04,1020.55
2021-11-16 06:00:00,12.72,72.01,1020.7
2021-11-16 06:30:00,12.66,71.96,1020.79
2021-11-16 07:00:00,12.56,72.71,1020.86
2021-11-16 07:30:00,12.84,72.27,1020.94
2021-11-16 08:00:00,13.46,70.17,1020.97
2021-11-16 08:30:00,13.88,68.44,1021.22
2021-11-16 09:00:00,15.59,62.66,1021.31
2021-11-16 09:30:00,16.16,62.95,1021.46
2021-11-16 10:00:00,16.43,61.22,1021.31
2021-11-16 10:30:00,18.13,57.03,1021.36
2021-11-16 11:00:00,19.66,53.66,1021.05
2021-11-16 11:30:00,20.59,49.21,1020.63
2021-11-16 12:00:00,20.82,49.21,1020.15
2021-11-16 12:30:00,20.81,49.77,1019.72
2021-11-16 13:00:00,21.23,48.72,1019.52
2021-11-16 13:30:00,21.28,49.06,1019.3
2021-11-16 14:00:00,21.76,48.42,1019.22
2021-11-16 14:30:00,20.93,48.71,1019.11
2021-11-16 15:00:00,20.19,49.1,1019.18
2021-11-16 15:30:00,19.84,51.52,1019.51
2021-11-16 16:00:00,19.61,51.53,1019.9
2021-11-16 16:30:00,19.42,51.42,1020.06
2021-11-16 17:00:00,19.14,50.81,1020.17
2021-11-16 17:30:00,18.8,51.04,1020.28
2021-11-16 18:00:00,18.74,50.89,1020.44
2021-11-16 18:30:00,18.53,52.89,1020.78
2021-11-16 19:00:00,18.19,54.85,1020.57
2021-11-16 19:30:00,17.85,56.78,1020.6
2021-11-16 20:00:00,17.71,57.37,1020.48
2021-11-16 20:30:00,17.46,58.27,1020.62
2021-11-16 21:00:00,16.96,60.01,1021.0
2021-11-16 21:30:00,16.44,61.11,1021.45
2021-11-16 22:00:00,16.17,60.46,1021.7
2021-11-16 22:30:00,15.88,60.55,1021.73
2021-11-16 23:00:00,15.73,61.03,1021.71
2021-11-16 23:30:00,15.65,61.7,1021.69
2021-11-17 00:00:00,15.53,62.79,1021.64
2021-11-17 00:30:00,15.18,64.91,1021.74
2021-11-17 01:00:00,15.11,65.73,1021.85
2021-11-17 01:30:00,14.88,66.35,1022.03
2021-11-17 02:00:00,14.63,67.04,1022.24
2021-11-17 02:30:00,14.27,67.44,1022.23
2021-11-17 03:00:00,13.78,68.89,1022.08
2021-11-17 03:30:00,13.7,69.43,1021.93
2021-11-17 04:00:00,13.52,69.78,1021.89
2021-11-17 04:30:00,13.08,70.43,1021.84
2021-11-17 05:00:00,13.28,70.19,1022.07
2021-11-17 05:30:00,13.0,70.33,1022.2
2021-11-17 06:00:00,12.98,70.04,1022.21
2021-11-17 06:30:00,12.88,69.64,1022.21
2021-11-17 07:00:00,12.39,70.08,1022.14
2021-11-17 07:30:00,12.83,69.42,1022.32
2021-11-17 08:00:00,13.87,66.94,1022.41
2021-11-17 08:30:00,15.07,63.76,1022.55
2021-11-17 09:00:00,16.29,60.44,1022.7
2021-11-17 09:30:00,17.46,59.41,1022.74
2021-11-17 10:00:00,19.72,54.38,1022.54
2021-11-17 10:30:00,20.46,50.51,1022.47
2021-11-17 11:00:00,20.58,51.05,1022.19
2021-11-17 11:30:00,21.03,46.78,1021.64
2021-11-17 12:00:00,21.71,43.81,1020.97
2021-11-17 12:30:00,22.6,40.67,1020.38
2021-11-17 13:00:00,22.19,40.68,1019.94
2021-11-17 13:30:00,22.43,38.08,1019.53
2021-11-17 14:00:00,22.92,37.54,1019.36
2021-11-17 14:30:00,22.68,37.98,1019.38
2021-11-17 15:00:00,21.71,40.64,1018.97
2021-11-17 15:30:00,21.27,42.27,1018.94
2021-11-17 16:00:00,21.05,42.2,1018.99
2021-11-17 16:30:00,20.25,42.16,1019.22
2021-11-17 17:00:00,20.25,42.31,1019.25
2021-11-17 17:30:00,20.0,42.58,1019.33
2021-11-17 18:00:00,19.75,42.92,1019.51
2021-11-17 18:30:00,18.48,47.57,1019.85
2021-11-17 19:00:00,18.14,49.61,1019.83
2021-11-17 19:30:00,17.37,50.83,1020.1
2021-11-17 20:00:00,17.54,51.06,1019.98
2021-11-17 20:30:00,17.11,52.15,1019.81
2021-11-17 21:00:00,16.78,52.71,1019.86
2021-11-17 21:30:00,16.67,52.23,1019.92
2021-11-17 22:00:00,16.12,53.29,1019.97
2021-11-17 22:30:00,16.03,52.49,1019.7
2021-11-17 23:00:00,15.95,53.15,1019.14
2021-11-17 23:30:00,15.5,52.67,1018.9
2021-11-18 00:00:00,14.88,52.31,1018.56
2021-11-18 00:30:00,15.06,51.91,1018.72
2021-11-18 01:00:00,14.93,53.1,1018.59
2021-11-18 01:30:00,15.12,52.7,1018.31
2021-11-18 02:00:00,14.76,53.41,1018.19
2021-11-18 02:30:00,14.39,53.95,1018.29
2021-11-18 03:00:00,14.21,54.66,1018.3
2021-11-18 03:30:00,14.18,55.31,1018.31
2021-11-18 04:00:00,13.93,56.46,1018.33
2021-11-18 04:30:00,13.94,57.26,1018.19
2021-11-18 05:00:00,14.12,57.84,1018.25
2021-11-18 05:30:00,14.2,58.39,1018.25
2021-11-18 06:00:00,13.93,59.17,1018.19
2021-11-18 06:30:00,13.9,59.59,1018.12
2021-11-18 07:00:00,13.57,61.01,1018.45
2021-11-18 07:30:00,13.6,61.55,1018.61
2021-11-18 08:00:00,14.17,61.03,1018.76
2021-11-18 08:30:00,14.33,60.46,1018.86
2021-11-18 09:00:00,15.91,55.56,1018.8
2021-11-18 09:30:00,17.8,51.75,1018.61
2021-11-18 10:00:00,18.23,49.02,1018.93
2021-11-18 10:30:00,18.6,48.9,1018.71
2021-11-18 11:00:00,21.0,46.06,1018.71
2021-11-18 11:30:00,22.32,41.81,1018.63
2021-11-18 12:00:00,22.79,40.53,1018.18
2021-11-18 12:30:00,22.88,40.17,1017.76
2021-11-18 13:00:00,22.53,39.72,1017.49
2021-11-18 13:30:00,22.48,40.06,1017.29
2021-11-18 14:00:00,22.6,39.44,1017.08
2021-11-18 14:30:00,22.15,40.27,1016.59
2021-11-18 15:00:00,21.41,41.37,1016.38
2021-11-18 15:30:00,21.08,41.94,1016.42
2021-11-18 16:00:00,20.78,43.67,1016.52
2021-11-18 16:30:00,20.36,45.03,1016.39
2021-11-18 17:00:00,19.98,45.06,1016.5
2021-11-18 17:30:00,19.57,44.98,1016.6
2021-11-18 18:00:00,19.57,46.26,1016.65
2021-11-18 18:30:00,18.32,50.04,1016.88
2021-11-18 19:00:00,18.03,51.13,1016.89
2021-11-18 19:30:00,17.45,52.81,1016.92
2021-11-18 20:00:00,17.05,53.77,1016.85
2021-11-18 20:30:00,16.48,54.77,1016.98
2021-11-18 21:00:00,16.28,55.53,1016.89
2021-11-18 21:30:00,16.05,53.91,1017.01
2021-11-18 22:00:00,16.16,53.98,1017.23
2021-11-18 22:30:00,15.96,54.47,1017.33
2021-11-18 23:00:00,15.54,56.44,1017.21
2021-11-18 23:30:00,15.0,57.98,1017.36
2021-11-19 00:00:00,14.79,58.07,1017.32
2021-11-19 00:30:00,14.79,58.13,1017.27
2021-11-19 01:00:00,14.57,57.81,1017.26
2021-11-19 01:30:00,13.99,57.82,1017.35
2021-11-19 02:00:00,13.9,58.19,1017.47
2021-11-19 02:30:00,13.38,58.62,1017.4
2021-11-19 03:00:00,13.19,58.84,1017.23
2021-11-19 03:30:00,13.1,58.75,1017.05
2021-11-19 04:00:00,12.89,59.35,1016.86
2021-11-19 04:30:00,13.14,58.89,1016.62
2021-11-19 05:00:00,12.82,59.33,1016.52
2021-11-19 05:30:00,12.54,59.92,1016.39
2021-11-19 06:00:00,12.36,60.44,1016.53
2021-11-19 06:30:00,12.48,60.67,1016.61
2021-11-19 07:00:00,12.06,62.06,1016.88
2021-11-19 07:30:00,12.72,61.48,1017.07
2021-11-19 08:00:00,13.59,59.88,1017.24
2021-11-19 08:30:00,14.53,55.72,1017.5
2021-11-19 09:00:00,16.31,52.94,1017.3
2021-11-19 09:30:00,17.86,49.19,1017.39
2021-11-19 10:00:00,19.08,46.16,1017.48
2021-11-19 10:30:00,20.01,44.34,1017.39
2021-11-19 11:00:00,22.13,42.14,1017.23
2021-11-19 11:30:00,22.73,39.18,1016.84
2021-11-19 12:00:00,22.59,36.1,1016.25
2021-11-19 12:30:00,22.58,36.5,1015.74
2021-11-19 13:00:00,23.64,37.37,1015.44
2021-11-19 13:30:00,23.68,39.43,1015.33
2021-11-19 14:00:00,23.63,39.78,1015.13
2021-11-19 14:30:00,23.31,40.66,1015.1
2021-11-19 15:00:00,22.88,42.58,1014.98
2021-11-19 15:30:00,22.22,44.65,1014.92
2021-11-19 16:00:00,21.29,46.36,1015.06
2021-11-19 16:30:00,21.11,47.95,1014.98
2021-11-19 17:00:00,20.66,49.88,1015.21
2021-11-19 17:30:00,20.32,49.83,1015.15
2021-11-19 18:00:00,19.98,49.99,1015.27
2021-11-19 18:30:00,18.86,48.39,1015.42
2021-11-19 19:00:00,18.14,48.75,1015.33
2021-11-19 19:30:00,18.0,49.35,1015.53
2021-11-19 20:00:00,17.75,49.72,1015.65
2021-11-19 20:30:00,17.13,52.14,1015.79
2021-11-19 21:00:00,16.9,53.45,1015.98
2021-11-19 21:30:00,16.75,55.66,1016.19
2021-11-19 22:00:00,16.62,56.66,1016.34
2021-11-19 22:30:00,16.04,56.01,1016.53
2021-11-19 23:00:00,15.72,55.55,1016.63
2021-11-19 23:30:00,15.62,57.43,1016.42
2021-11-20 00:00:00,15.32,57.99,1016.2
2021-11-20 00:30:00,15.6,60.25,1016.45
2021-11-20 01:00:00,14.8,62.17,1016.13
2021-11-20 01:30:00,14.91,62.1,1016.12
2021-11-20 02:00:00,14.79,61.99,1016.13
2021-11-20 02:30:00,14.68,62.08,1016.09
2021-11-20 03:00:00,14.6,62.48,1016.23
2021-11-20 03:30:00,14.61,62.79,1016.24
2021-11-20 04:00:00,14.35,63.09,1016.1
2021-11-20 04:30:00,14.29,63.89,1015.98
2021-11-20 05:00:00,13.62,65.69,1015.9
2021-11-20 05:30:00,13.88,65.45,1016.18
2021-11-20 06:00:00,13.96,65.33,1016.48
2021-11-20 06:30:00,13.17,67.65,1016.7
2021-11-20 07:00:00,13.32,67.14,1016.89
2021-11-20 07:30:00,14.17,66.04,1017.2
2021-11-20 08:00:00,15.21,63.31,1017.76
2021-11-20 08:30:00,16.37,60.5,1018.17
2021-11-20 09:00:00,17.49,56.38,1018.26
2021-11-20 09:30:00,18.96,53.15,1018.38
2021-11-20 10:00:00,19.92,51.17,1018.57
2021-11-20 10:30:00,20.49,48.44,1018.24
2021-11-20 11:00:00,21.12,45.02,1017.97
2021-11-20 11:30:00,21.55,41.58,1017.48
2021-11-20 12:00:00,22.62,43.92,1017.34
2021-11-20 12:30:00,24.49,42.04,1016.91
2021-11-20 13:00:00,24.33,39.22,1016.67
2021-11-20 13:30:00,24.63,38.73,1016.61
2021-11-20 14:00:00,24.07,38.97,1016.37
2021-11-20 14:30:00,24.37,38.89,1016.72
2021-11-20 15:00:00,23.83,41.21,1016.7
2021-11-20 15:30:00,23.26,46.9,1016.68
2021-11-20 16:00:00,22.81,47.67,1016.87
2021-11-20 16:30:00,22.51,48.55,1017.05
2021-11-20 17:00:00,21.68,46.81,1017.26
2021-11-20 17:30:00,21.0,40.33,1017.8
2021-11-20 18:00:00,20.41,39.22,1018.27
2021-11-20 18:30:00,20.4,49.73,1018.53
2021-11-20 19:00:00,19.61,51.96,1018.76
2021-11-20 19:30:00,19.39,52.66,1019.0
2021-11-20 20:00:00,18.66,54.94,1018.72
2021-11-20 20:30:00,18.07,55.49,1018.69
2021-11-20 21:00:00,17.42,55.41,1018.39
2021-11-20 21:30:00,17.38,52.77,1018.55
2021-11-20 22:00:00,17.0,51.92,1018.31
2021-11-20 22:30:00,16.39,52.16,1018.14
2021-11-20 23:00:00,16.89,51.41,1018.25
2021-11-20 23:30:00,16.9,51.46,1018.25
2021-11-21 00:00:00,17.11,52.55,1017.97
2021-11-21 00:30:00,16.99,52.86,1018.12
2021-11-21 01:00:00,16.39,53.86,1017.77
2021-11-21 01:30:00,15.82,51.61,1017.85
2021-11-21 02:00:00,16.01,52.83,1017.95
2021-11-21 02:30:00,15.68,53.54,1018.2
2021-11-21 03:00:00,15.09,56.55,1018.32
2021-11-21 03:30:00,15.1,56.72,1017.99
2021-11-21 04:00:00,14.26,58.83,1017.65
2021-11-21 04:30:00,14.59,57.84,1017.54
2021-11-21 05:00:00,14.79,58.41,1017.57
2021-11-21 05:30:00,14.81,58.7,1017.81
2021-11-21 06:00:00,14.8,57.98,1017.19
2021-11-21 06:30:00,14.82,54.71,1017.29
2021-11-21 07:00:00,14.48,55.12,1017.57
2021-11-21 07:30:00,14.71,53.52,1017.79
2021-11-21 08:00:00,15.23,51.48,1018.1
2021-11-21 08:30:00,15.32,52.23,1018.6
2021-11-21 09:00:00,17.45,48.62,1018.81
2021-11-21 09:30:00,18.37,48.31,1018.93
2021-11-21 10:00:00,18.93,46.4,1018.61
2021-11-21 10:30:00,18.29,49.01,1017.93
2021-11-21 11:00:00,18.64,48.54,1017.45
2021-11-21 11:30:00,19.47,47.58,1016.44
2021-11-21 12:00:00,19.63,45.91,1016.02
2021-11-21 12:30:00,20.49,43.07,1015.03
2021-11-21 13:00:00,20.52,41.65,1014.5
