date,open,high,low,close,sma 5,sma 21,sma 43,sma 55,sma 144,stddev,-3s,-2s,+2s,+3s,RCI
2017-03-30,19150.82,19218.08,19043.48,19063.22,19146.3,19338.4,19268.7,19258.7,18171.1,219.9,18678.8,18898.6,19778.2,19998.0,15647.0
2017-03-31,19170.42,19210.92,18909.26,18909.26,19075.7,19320.6,19269.2,19246.2,18186.2,238.9,18603.9,18842.8,19798.4,20037.3,15532.0
2017-04-03,18988.0,19068.62,18920.52,18983.23,19075.2,19314.7,19273.7,19236.4,18202.8,245.9,18577.1,18822.9,19806.5,20052.3,15368.0
2017-04-04,18933.82,18947.33,18703.63,18810.25,18996.7,19300.0,19268.0,19224.7,18217.1,266.5,18500.4,18766.9,19833.1,20099.6,15221.0
2017-04-05,18900.7,18941.94,18773.94,18861.27,18925.4,19274.7,19255.4,19216.7,18233.6,282.0,18428.6,18710.6,19838.8,20120.8,15155.0
2017-04-06,18754.37,18797.44,18532.65,18597.06,18832.2,19228.6,19235.1,19202.8,18247.8,309.9,18298.8,18608.7,19848.5,20158.4,15122.0
2017-04-07,18714.98,18785.73,18517.43,18664.63,18783.3,19190.3,19218.7,19194.2,18262.2,327.9,18206.5,18534.5,19846.1,20174.1,15088.0
2017-04-10,18800.22,18850.8,18762.7,18797.88,18746.2,19165.5,19213.1,19185.3,18278.2,337.3,18153.6,18490.9,19840.1,20177.4,15056.0
2017-04-11,18717.55,18767.7,18661.86,18747.87,18733.7,19124.7,19203.8,19179.0,18293.1,333.3,18124.8,18458.1,19791.3,20124.6,15058.0
2017-04-12,18592.1,18602.5,18460.59,18552.61,18672.0,19073.2,19193.9,19174.3,18307.0,334.2,18070.5,18404.7,19741.7,20075.9,15058.0
2017-04-13,18391.72,18455.25,18304.72,18426.84,18638.0,19016.9,19182.7,19165.8,18321.3,339.0,18000.0,18339.0,19694.8,20033.8,15058.0
2017-04-14,18531.91,18531.91,18285.73,18335.63,18572.2,18957.7,19167.0,19152.4,18332.4,344.5,17924.1,18268.6,19646.8,19991.3,15057.0
2017-04-17,18239.84,18361.44,18224.68,18355.26,18483.6,18898.9,19154.2,19138.1,18343.7,336.5,17889.4,18225.9,19571.9,19908.4,15058.0
2017-04-18,18497.38,18547.46,18362.73,18418.59,18417.8,18846.4,19131.9,19129.5,18354.4,320.1,17886.0,18206.1,19486.7,19806.8,15062.0
2017-04-19,18327.33,18467.73,18327.33,18432.2,18393.7,18797.7,19108.0,19123.1,18364.8,300.0,17897.7,18197.7,19397.7,19697.7,15075.0
2017-04-20,18446.39,18523.4,18420.82,18430.49,18394.4,18768.6,19089.2,19111.7,18375.3,304.8,17854.3,18159.1,19378.1,19682.9,15070.0
2017-04-21,18591.82,18648.28,18542.42,18620.75,18451.5,18746.5,19070.2,19097.5,18386.2,297.4,17854.3,18151.7,19341.3,19638.7,15110.0
2017-04-24,18890.38,18910.33,18840.13,18875.88,18555.6,18728.0,19059.2,19086.7,18398.7,275.0,17903.1,18178.0,19278.0,19552.9,15247.0
2017-04-25,18872.56,19109.76,18867.19,19079.33,18687.7,18732.5,19055.6,19081.4,18413.1,280.1,17892.3,18172.3,19292.7,19572.7,15461.0
2017-04-26,19184.92,19289.43,19170.86,19289.43,18859.2,18736.6,19056.5,19086.0,18429.2,287.9,17873.0,18160.8,19312.4,19600.2,15732.0
2017-04-27,19205.59,19281.7,19199.59,19251.87,19023.5,18738.3,19053.5,19087.8,18445.1,290.8,17865.8,18156.6,19320.0,19610.8,15978.0
2017-04-28,19240.65,19264.57,19164.68,19196.74,19138.6,18744.6,19049.2,19091.8,18462.6,299.6,17845.7,18145.4,19343.8,19643.5,16173.0
2017-05-01,19154.03,19311.21,19144.62,19310.52,19225.6,18763.7,19047.8,19099.1,18481.4,322.6,17796.0,18118.6,19408.8,19731.4,16348.0
2017-05-02,19335.72,19464.3,19335.02,19445.7,19298.9,18785.8,19051.6,19107.1,18502.5,352.7,17727.8,18080.4,19491.2,19843.8,16504.0
2017-05-08,19709.01,19929.48,19705.13,19895.7,19420.1,18837.4,19069.9,19125.0,18525.9,428.0,17553.5,17981.5,19693.3,20121.3,16621.0
2017-05-15,19753.46,19869.85,19740.63,19869.85,19543.7,18885.5,19087.4,19134.0,18549.4,483.7,17434.3,17918.1,19852.9,20336.7,16721.0
2017-05-16,19953.06,19998.49,19862.41,19919.82,19688.3,18948.5,19099.6,19142.3,18571.0,528.4,17363.4,17891.8,20005.2,20533.6,16784.0
2017-05-17,19806.78,19842.78,19764.63,19814.88,19789.2,19003.2,19105.4,19152.8,18592.3,556.3,17334.2,17890.5,20115.9,20672.2,16844.0
2017-05-18,19556.99,19601.53,19449.73,19553.86,19810.8,19039.2,19107.4,19154.9,18613.2,566.7,17339.0,17905.7,20172.7,20739.4,16890.0
2017-05-19,19591.41,19628.64,19497.29,19590.76,19749.8,19079.4,19113.7,19159.3,18633.3,574.9,17354.8,17929.7,20229.1,20804.0,16918.0
2017-05-22,19670.48,19722.93,19618.73,19678.28,19711.5,19133.0,19115.4,19167.4,18655.7,575.8,17405.7,17981.4,20284.6,20860.3,16922.0
2017-05-23,19647.74,19693.02,19585.54,19613.28,19650.2,19189.5,19114.9,19174.0,18675.9,561.0,17506.4,18067.4,20311.6,20872.6,16900.0
2017-05-24,19777.56,19782.81,19690.1,19742.98,19635.8,19256.5,19118.0,19180.6,18698.8,537.5,17644.0,18181.5,20331.5,20869.0,16866.0
2017-05-25,19737.21,19850.93,19720.12,19813.13,19687.7,19325.9,19123.5,19188.4,18721.1,508.7,17799.9,18308.6,20343.2,20851.9,16827.0
2017-05-26,19798.49,19801.59,19686.49,19686.84,19706.9,19386.3,19125.8,19194.2,18741.6,469.3,17978.3,18447.6,20325.0,20794.3,16779.0
2017-05-29,19697.18,19736.62,19627.19,19682.57,19707.8,19445.8,19129.5,19201.4,18761.5,418.8,18189.3,18608.1,20283.5,20702.3,16723.0
2017-05-30,19681.11,19691.44,19570.13,19677.85,19720.7,19505.2,19134.7,19211.8,18780.8,350.5,18453.7,18804.2,20206.2,20556.7,16648.0
2017-05-31,19630.33,19673.51,19589.25,19650.57,19702.2,19554.3,19148.9,19221.5,18800.2,286.8,18693.8,18980.6,20128.0,20414.8,16560.0
2017-06-01,19692.16,19887.66,19686.32,19860.03,19711.6,19601.1,19166.9,19230.0,18819.9,248.3,18856.3,19104.6,20097.6,20345.9,16509.0
2017-06-02,19970.23,20239.81,19967.0,20177.28,19809.7,19653.4,19188.1,19241.1,18843.0,248.5,18907.9,19156.4,20150.4,20398.9,16509.0
2017-06-05,20135.42,20224.54,20104.13,20170.82,19907.3,19695.4,19215.7,19253.8,18866.6,258.2,18920.9,19179.0,20211.8,20469.9,16512.0
2017-06-06,20122.26,20152.95,19948.02,19979.9,19967.7,19730.1,19233.8,19265.9,18888.3,244.1,18997.7,19241.8,20218.4,20462.5,16509.0
2017-06-07,19951.68,20023.24,19908.07,19984.62,20034.5,19767.6,19251.6,19272.8,18909.3,217.1,19116.2,19333.3,20201.9,20419.0,16503.0
2017-06-08,20048.28,20061.22,19896.35,19909.26,20044.4,19796.1,19271.3,19277.8,18929.5,192.0,19220.2,19412.2,20180.0,20372.0,16468.0
2017-06-09,19953.06,20096.01,19927.07,20013.26,20011.6,19823.1,19297.0,19285.1,18948.8,179.7,19283.9,19463.6,20182.6,20362.3,16456.0
2017-06-14,19974.56,20009.93,19879.6,19883.52,19954.1,19822.5,19317.9,19290.7,18967.5,179.5,19284.0,19463.5,20181.5,20361.0,16538.0
2017-06-15,19815.54,19963.36,19755.34,19831.82,19924.5,19820.7,19341.7,19295.1,18985.6,179.2,19283.1,19462.3,20179.1,20358.3,16582.0
2017-06-16,19931.15,20015.16,19884.8,19943.26,19916.2,19821.8,19366.8,19302.8,19003.5,179.9,19282.1,19462.0,20181.6,20361.5,16718.0
2017-06-19,19974.3,20087.71,19949.88,20067.75,19947.9,19833.9,19401.0,19313.9,19022.1,187.7,19270.8,19458.5,20209.3,20397.0,16768.0
2017-06-20,20234.12,20318.11,20227.29,20230.41,19991.4,19866.1,19437.4,19335.5,19042.2,195.2,19280.6,19475.8,20256.4,20451.6,16768.0
2017-06-21,20192.16,20215.11,20117.79,20138.79,20042.4,19892.2,19468.6,19354.7,19060.9,193.1,19312.8,19505.9,20278.5,20471.6,16739.0
2017-06-22,20154.38,20191.42,20107.89,20110.51,20098.1,19912.8,19500.3,19370.1,19079.5,192.2,19336.1,19528.4,20297.2,20489.5,16723.0
2017-06-23,20152.58,20152.58,20089.54,20132.67,20136.0,19937.5,19537.1,19390.9,19098.2,185.0,19382.4,19567.4,20307.6,20492.6,16684.0
2017-06-26,20132.81,20196.38,20119.04,20153.35,20153.1,19957.1,19577.2,19408.2,19119.2,185.1,19401.7,19586.8,20327.4,20512.5,16662.0
2017-06-27,20229.12,20250.1,20185.19,20225.09,20152.1,19976.7,19621.2,19426.5,19142.2,190.9,19404.1,19595.0,20358.4,20549.3,16669.0
2017-06-28,20149.2,20224.3,20110.49,20130.41,20150.4,19997.8,19662.4,19445.9,19162.7,181.5,19453.3,19634.8,20360.8,20542.3,16614.0
2017-06-29,20260.87,20266.59,20197.38,20220.3,20172.4,20023.4,19704.3,19469.8,19183.9,172.5,19505.9,19678.4,20368.4,20540.9,16606.0
2017-06-30,20025.63,20044.01,19946.51,20033.43,20152.5,20040.3,19741.6,19488.9,19210.2,153.3,19580.5,19733.8,20346.8,20500.1,16504.0
2017-07-03,20056.32,20096.14,20030.61,20055.8,20133.0,20059.6,19779.4,19511.5,19229.0,124.6,19685.9,19810.5,20308.7,20433.3,16386.0
2017-07-04,20192.27,20197.16,19971.53,20032.35,20094.5,20067.8,19812.2,19532.8,19247.4,116.2,19719.3,19835.5,20300.1,20416.3,16260.0
2017-07-05,20015.07,20087.01,19888.9,20081.63,20084.7,20063.3,19840.2,19559.8,19264.2,113.5,19722.8,19836.3,20290.3,20403.8,16374.0
2017-07-06,20061.68,20078.88,19947.63,19994.06,20039.5,20054.9,19861.5,19584.0,19280.3,111.7,19719.9,19831.6,20278.2,20389.9,16456.0
2017-07-07,19856.65,19979.93,19856.65,19929.09,20018.6,20052.4,19876.4,19604.5,19293.9,113.9,19710.7,19824.6,20280.2,20394.1,16273.0
2017-07-10,20070.44,20127.76,20023.03,20080.98,20023.6,20057.0,19895.7,19628.8,19307.7,113.0,19718.1,19831.1,20282.9,20395.9,16203.0
2017-07-11,20073.86,20200.88,20070.67,20195.48,20056.2,20070.7,19918.9,19658.6,19321.8,111.5,19736.2,19847.7,20293.7,20405.2,16166.0
2017-07-13,20177.28,20183.8,20062.27,20099.81,20059.9,20074.8,19937.2,19689.1,19334.0,110.9,19742.2,19853.1,20296.5,20407.4,16088.0
2017-07-14,20157.92,20163.67,20101.71,20118.86,20084.8,20086.0,19952.9,19721.5,19346.1,102.1,19779.7,19881.8,20290.2,20392.3,15966.0
2017-07-18,20074.41,20081.29,19943.14,19999.91,20099.0,20094.0,19955.3,19751.4,19357.5,86.6,19834.2,19920.8,20267.2,20353.8,15734.0
2017-07-19,19970.78,20032.46,19947.26,20020.86,20087.0,20097.7,19958.8,19780.5,19369.4,81.3,19853.7,19935.0,20260.4,20341.7,15499.0
2017-07-20,20046.9,20157.11,20032.23,20144.59,20076.8,20101.4,19964.1,19811.7,19382.2,81.7,19856.4,19938.1,20264.7,20346.4,15534.0
2017-07-21,20089.86,20135.33,20081.91,20099.75,20076.8,20095.1,19970.7,19842.0,19393.2,76.1,19866.7,19942.8,20247.4,20323.5,15631.0
2017-07-24,19973.67,20002.54,19901.88,19975.67,20048.2,20087.4,19980.5,19866.6,19403.9,79.7,19848.3,19928.0,20246.8,20326.5,15583.0
2017-07-25,19979.56,20036.31,19941.61,19955.2,20039.2,20080.0,19989.0,19886.3,19415.6,84.5,19826.5,19911.0,20249.0,20333.5,15517.0
2017-07-26,20098.14,20116.0,20016.58,20050.16,20045.1,20076.0,19997.6,19903.9,19427.3,83.8,19824.5,19908.3,20243.7,20327.5,15557.0
2017-07-27,20026.58,20176.39,20005.2,20079.64,20032.1,20072.5,20008.5,19918.3,19438.3,82.0,19826.6,19908.6,20236.4,20318.4,15657.0
2017-07-28,20048.46,20056.16,19926.6,19959.84,20004.1,20059.9,20013.5,19931.2,19446.6,77.6,19827.1,19904.7,20215.1,20292.7,15678.0
2017-07-31,19933.45,19983.9,19891.9,19925.18,19994.0,20050.1,20016.1,19944.4,19453.1,81.1,19806.8,19887.9,20212.3,20293.4,15647.0
2017-08-01,19907.08,20000.46,19904.72,19985.79,20000.1,20039.0,20023.1,19956.7,19458.9,72.2,19822.5,19894.7,20183.3,20255.5,15684.0
2017-08-02,20057.07,20113.73,20022.05,20080.04,20006.1,20041.2,20032.3,19968.2,19464.6,72.7,19823.1,19895.8,20186.6,20259.3,15722.0
2017-08-03,20066.0,20070.16,19985.4,20029.26,19996.0,20039.9,20040.5,19970.6,19470.0,72.7,19821.9,19894.6,20185.2,20257.9,15716.0
2017-08-04,19949.79,19984.51,19933.59,19952.33,19994.5,20036.1,20047.5,19972.1,19474.7,75.1,19810.7,19885.8,20186.4,20261.5,15625.0
2017-08-07,20059.29,20085.9,20037.4,20055.89,20020.7,20034.9,20052.1,19974.6,19479.3,74.6,19811.2,19885.8,20184.0,20258.6,15725.0
2017-08-08,20062.65,20076.8,19970.57,19996.01,20022.7,20035.0,20047.8,19977.9,19483.5,74.5,19811.5,19886.0,20184.0,20258.5,15643.0
2017-08-09,19928.96,19945.28,19660.22,19738.71,19954.4,20025.9,20037.8,19981.3,19485.2,96.4,19736.7,19833.1,20218.7,20315.1,15388.0
2017-08-10,19792.45,19829.88,19685.83,19729.74,19894.5,20009.2,20032.0,19983.8,19487.1,115.0,19664.1,19779.1,20239.3,20354.3,15364.0
2017-08-17,19707.75,19739.04,19679.37,19702.63,19844.6,19985.7,20025.4,19984.2,19489.0,125.0,19610.8,19735.7,20235.7,20360.6,15364.0
2017-08-18,19471.27,19543.13,19433.09,19470.41,19727.5,19955.7,20015.2,19981.6,19489.6,165.2,19460.0,19625.2,20286.2,20451.4,15357.0
2017-08-21,19509.53,19509.53,19365.65,19393.13,19606.9,19921.2,20000.8,19975.3,19489.5,201.4,19317.1,19518.5,20323.9,20525.3,15353.0
2017-08-22,19373.11,19437.25,19361.95,19383.84,19535.9,19891.8,19989.2,19967.5,19489.4,231.9,19196.2,19428.0,20355.6,20587.4,15281.0
2017-08-23,19547.05,19561.32,19408.47,19434.64,19476.9,19863.9,19979.9,19962.9,19491.4,250.1,19113.5,19363.6,20364.2,20614.3,15222.0
2017-08-24,19366.36,19428.55,19351.92,19353.77,19407.2,19826.3,19966.2,19956.9,19489.7,264.9,19031.7,19296.6,20356.0,20620.9,15222.0
2017-08-25,19401.12,19485.97,19384.37,19452.61,19403.6,19795.5,19951.9,19952.8,19489.2,269.1,18988.3,19257.4,20333.6,20602.7,15235.0
2017-08-28,19502.23,19535.5,19420.5,19449.9,19415.0,19770.4,19933.8,19949.2,19489.2,275.8,18942.9,19218.7,20322.1,20597.9,15192.0
2017-08-29,19319.11,19371.9,19280.02,19362.55,19410.7,19742.2,19915.7,19940.1,19489.6,286.1,18883.9,19170.0,20314.4,20600.5,15140.0
2017-08-30,19480.98,19538.23,19435.1,19506.54,19425.1,19716.3,19901.7,19927.9,19490.6,281.4,18872.1,19153.5,20279.1,20560.5,15169.0
2017-08-31,19591.32,19687.99,19583.11,19646.24,19483.6,19695.7,19890.4,19918.4,19494.2,269.0,18888.6,19157.6,20233.8,20502.8,15222.0
2017-09-01,19733.57,19735.96,19620.07,19691.47,19531.3,19682.9,19879.6,19913.1,19497.0,262.2,18896.4,19158.6,20207.2,20469.4,15265.0
2017-09-04,19615.96,19628.4,19479.4,19508.25,19543.0,19663.0,19862.9,19904.5,19499.8,258.7,18887.0,19145.7,20180.3,20439.0,15319.0
2017-09-05,19533.38,19542.78,19354.59,19385.81,19547.7,19634.5,19845.6,19895.0,19503.8,254.3,18871.5,19125.9,20143.1,20397.5,15334.0
2017-09-06,19286.06,19371.38,19254.67,19357.97,19517.9,19600.1,19825.6,19883.0,19507.0,239.4,18881.8,19121.2,20079.0,20318.4,15345.0
2017-09-07,19433.44,19482.72,19365.75,19396.52,19468.0,19570.0,19810.8,19874.2,19509.3,221.9,18904.3,19126.2,20013.8,20235.7,15401.0
2017-09-08,19297.96,19357.49,19239.52,19274.82,19384.7,19537.7,19792.6,19864.1,19510.2,212.6,18899.9,19112.5,19962.9,20175.5,15397.0
2017-09-11,19441.39,19567.03,19437.14,19545.77,19392.2,19513.4,19781.3,19856.8,19514.8,176.5,18983.9,19160.4,19866.4,20042.9,15557.0
2017-09-12,19736.14,19792.06,19718.8,19776.62,19470.3,19502.9,19774.2,19851.5,19521.6,151.2,19049.3,19200.5,19805.3,19956.5,15830.0
2017-09-13,19873.69,19888.84,19845.02,19865.82,19571.9,19509.0,19771.2,19844.9,19527.3,163.2,19019.5,19182.7,19835.3,19998.5,16077.0
2017-09-14,19860.37,19918.39,19793.85,19807.44,19654.1,19512.7,19768.4,19838.9,19530.1,169.2,19005.1,19174.3,19851.1,20020.3,16297.0
2017-09-15,19793.8,19933.4,19787.65,19909.5,19781.0,19522.6,19764.4,19835.2,19533.1,186.0,18964.6,19150.6,19894.6,20080.6,16496.0
2017-09-19,20128.18,20320.78,20122.0,20299.38,19931.8,19562.0,19766.8,19838.3,19539.6,251.0,18809.0,19060.0,20064.0,20315.0,16603.0
2017-09-20,20301.33,20339.37,20272.82,20310.46,20038.5,19605.7,19771.7,19841.1,19548.4,295.9,18717.9,19013.9,20197.5,20493.5,16664.0
2017-09-21,20456.5,20481.27,20332.69,20347.48,20134.9,19651.6,19777.0,19843.4,19556.7,332.3,18654.8,18987.0,20316.2,20648.4,16704.0
2017-09-22,20413.61,20417.07,20249.24,20296.45,20232.7,19692.6,19783.9,19846.4,19565.9,356.5,18623.2,18979.6,20405.6,20762.0,16757.0
2017-09-25,20439.43,20454.29,20367.03,20397.58,20330.3,19742.3,19792.7,19849.6,19576.2,378.9,18605.5,18984.4,20500.2,20879.1,16771.0
2017-09-26,20349.26,20385.5,20303.98,20330.19,20336.4,19784.1,19797.0,19855.0,19585.4,393.5,18603.6,18997.1,20571.1,20964.6,16814.0
2017-09-27,20269.82,20278.09,20213.66,20267.05,20327.7,19823.0,19800.9,19858.8,19594.9,399.2,18625.5,19024.7,20621.3,21020.5,16827.0
2017-09-28,20398.63,20399.87,20299.68,20363.11,20330.9,19870.7,19809.9,19864.8,19601.7,401.1,18667.3,19068.4,20673.0,21074.1,16842.0
2017-09-29,20315.34,20370.33,20285.06,20356.28,20342.8,19911.2,19819.2,19869.8,19607.9,405.4,18695.0,19100.4,20722.0,21127.4,16864.0
2017-10-02,20400.51,20411.33,20363.28,20400.78,20343.5,19947.1,19827.4,19877.2,19616.0,414.1,18704.8,19118.9,20775.3,21189.4,16899.0
2017-10-03,20475.25,20628.38,20438.17,20614.07,20400.3,19991.0,19839.8,19889.7,19624.2,434.1,18688.7,19122.8,20859.2,21293.3,16926.0
2017-10-04,20660.81,20689.08,20592.18,20626.66,20472.2,20044.3,19855.3,19899.6,19633.0,440.5,18722.9,19163.4,20925.2,21365.7,16939.0
2017-10-05,20650.71,20667.47,20602.26,20628.56,20525.3,20103.5,19871.7,19907.5,19642.7,430.9,18810.7,19241.6,20965.4,21396.3,16944.0
2017-10-06,20716.85,20721.15,20659.15,20690.71,20592.2,20166.9,19888.1,19918.2,19652.7,413.5,18926.5,19340.0,20993.8,21407.3,16947.0
2017-10-10,20680.54,20823.66,20663.08,20823.51,20676.7,20234.9,19905.4,19931.0,19662.7,397.5,19042.5,19440.0,21029.8,21427.3,16948.0
2017-10-11,20803.71,20898.41,20788.12,20881.27,20730.1,20311.4,19925.2,19947.1,19673.2,355.9,19243.8,19599.7,21023.1,21379.0,16948.0
2017-10-12,20958.18,20994.4,20917.04,20954.72,20795.8,20378.5,19948.5,19964.0,19684.2,336.6,19368.7,19705.3,21051.7,21388.3,16948.0
2017-10-13,20959.66,21211.29,20933.0,21155.18,20901.1,20444.1,19974.0,19982.4,19697.2,347.6,19401.3,19748.9,21139.3,21486.9,16948.0
2017-10-19,21450.04,21503.85,21381.52,21448.52,21052.6,20519.5,20007.8,20006.9,19713.4,385.5,19363.1,19748.6,21290.4,21675.9,16949.0
2017-10-20,21390.95,21489.26,21363.1,21457.64,21179.5,20598.1,20047.8,20033.9,19729.7,401.0,19395.2,19796.2,21400.0,21801.0,16949.0
2017-10-23,21709.3,21723.6,21614.51,21696.65,21342.5,20683.2,20093.5,20065.5,19745.6,435.7,19376.2,19811.9,21554.5,21990.2,16949.0
2017-10-24,21670.0,21805.17,21646.52,21805.17,21512.6,20754.9,20142.4,20097.5,19761.2,489.9,19285.3,19775.1,21734.7,22224.5,16961.0
2017-10-25,21900.13,21921.36,21648.35,21707.62,21623.1,20821.4,20194.5,20127.1,19776.7,520.4,19260.1,19780.5,21862.3,22382.7,16969.0
2017-10-26,21698.95,21793.62,21688.56,21739.78,21681.4,20887.7,20249.0,20159.4,19793.6,545.1,19252.3,19797.4,21978.0,22523.1,16977.0
2017-10-27,21903.27,22016.5,21815.72,22008.45,21791.5,20969.2,20310.1,20197.3,19810.3,579.2,19231.5,19810.7,22127.7,22706.9,16981.0
2017-10-30,22047.95,22086.88,21921.24,22011.67,21854.5,21046.1,20370.0,20234.1,19826.8,606.1,19227.9,19834.0,22258.2,22864.3,16994.0
2017-10-31,21897.29,22020.38,21840.07,22011.61,21895.8,21126.1,20431.8,20269.2,19843.5,617.7,19272.9,19890.7,22361.5,22979.3,16994.0
2017-11-01,22144.92,22455.92,22130.03,22420.08,22038.3,21228.7,20500.8,20312.7,19863.2,646.0,19290.6,19936.6,22520.8,23166.8,16994.0
2017-11-02,22512.18,22540.25,22400.01,22539.12,22198.2,21332.3,20572.7,20359.8,19883.7,674.2,19309.8,19984.0,22680.6,23354.8,16995.0
2017-11-06,22612.96,22644.68,22435.34,22548.35,22306.2,21436.7,20646.8,20405.1,19904.7,685.1,19381.4,20066.5,22806.9,23492.0,16995.0
2017-11-07,22518.75,22953.18,22512.91,22937.6,22491.4,21557.5,20726.6,20458.6,19928.9,716.2,19408.8,20125.0,22990.0,23706.2,16995.0
2017-11-08,22849.91,22922.8,22759.07,22913.82,22671.8,21667.0,20802.5,20516.3,19955.8,740.2,19446.4,20186.6,23147.4,23887.6,16994.0
2017-11-09,22989.44,23382.15,22522.83,22868.71,22761.5,21773.7,20876.4,20573.4,19982.0,744.3,19540.7,20285.0,23262.4,24006.7,16990.0
2017-11-10,22580.7,22724.39,22511.93,22681.42,22790.0,21871.5,20950.2,20627.5,20005.8,720.8,19709.0,20429.8,23313.2,24034.0,16982.0
2017-11-13,22607.56,22607.92,22380.99,22380.99,22756.5,21952.0,21019.9,20680.4,20029.4,675.3,19926.0,20601.3,23302.7,23978.0,16945.0
2017-11-14,22342.93,22532.3,22323.24,22380.01,22645.0,22026.1,21090.2,20734.7,20051.4,629.1,20138.7,20767.9,23284.3,23913.5,16899.0
2017-11-15,22250.98,22305.24,22004.79,22028.32,22467.9,22080.7,21151.4,20782.8,20070.9,572.0,20364.8,20936.8,23224.6,23796.6,16840.0
2017-11-16,21975.23,22392.13,21972.34,22351.12,22364.4,22147.2,21222.9,20835.8,20093.8,512.6,20609.4,21122.0,23172.4,23685.0,16770.0
2017-11-20,22279.98,22410.24,22215.07,22261.76,22280.4,22199.9,21286.1,20888.7,20117.1,459.7,20820.9,21280.6,23119.2,23578.9,16687.0
2017-11-21,22456.79,22563.25,22416.48,22416.48,22287.5,22246.0,21347.5,20942.6,20140.9,428.0,20962.1,21390.1,23101.9,23529.9,16605.0
2017-11-22,22601.55,22677.34,22513.44,22523.15,22316.2,22296.8,21409.3,20998.5,20166.7,391.4,21122.5,21513.9,23079.7,23471.1,16531.0
2017-11-24,22390.14,22567.2,22381.01,22550.85,22420.7,22337.4,21473.1,21056.5,20192.3,369.7,21228.2,21597.9,23076.9,23446.6,16482.0
2017-11-27,22657.08,22659.33,22423.4,22495.99,22449.6,22370.3,21533.2,21110.8,20219.4,350.2,21319.6,21669.8,23070.8,23421.0,16392.0
2017-11-28,22474.74,22580.99,22363.94,22486.24,22494.5,22407.4,21584.1,21162.4,20245.9,316.1,21459.0,21775.2,23039.6,23355.8,16287.0
2017-11-29,22613.96,22643.93,22537.12,22597.2,22530.7,22448.2,21637.3,21215.3,20272.3,278.7,21612.0,21890.7,23005.7,23284.4,16222.0
2017-11-30,22601.83,22748.32,22502.68,22724.96,22571.0,22482.4,21692.5,21273.8,20299.9,265.8,21685.1,21950.9,23013.9,23279.7,16168.0
2017-12-01,22916.93,22994.31,22675.07,22819.03,22624.7,22520.8,21751.2,21336.2,20329.5,252.3,21763.8,22016.1,23025.5,23277.8,16110.0
2017-12-04,22843.53,22864.33,22693.99,22707.16,22666.9,22553.9,21804.9,21397.1,20359.3,226.5,21874.5,22101.0,23006.8,23233.3,16044.0
2017-12-05,22595.33,22682.71,22522.28,22622.38,22694.1,22563.6,21858.2,21455.7,20389.0,224.8,21889.2,22114.0,23013.2,23238.0,16025.0
2017-12-06,22525.38,22528.21,22119.21,22177.04,22610.1,22546.3,21902.6,21508.5,20415.6,240.1,21825.9,22066.1,23026.5,23266.7,15888.0
2017-12-07,22317.15,22515.24,22317.15,22498.03,22564.7,22543.9,21952.3,21562.2,20443.9,240.4,21822.8,22063.2,23024.6,23265.0,15875.0
2017-12-08,22627.95,22819.71,22625.41,22811.08,22563.1,22537.9,22009.4,21617.3,20474.3,231.4,21843.7,22075.1,23000.7,23232.1,16091.0
2017-12-11,22894.3,22938.73,22787.4,22938.73,22609.5,22539.1,22068.4,21673.2,20505.6,233.5,21838.6,22072.1,23006.1,23239.6,16364.0
2017-12-12,22936.41,22994.33,22834.89,22866.17,22658.2,22539.0,22120.8,21728.8,20535.1,233.3,21839.1,22072.4,23005.6,23238.9,16609.0
2017-12-13,22879.27,22879.37,22697.32,22758.07,22774.4,22542.6,22170.3,21780.6,20562.1,236.2,21833.9,22070.1,23015.1,23251.3,16739.0
2017-12-14,22699.3,22786.61,22638.76,22694.45,22813.7,22557.5,22218.4,21824.2,20587.2,235.4,21851.3,22086.7,23028.3,23263.7,16723.0
2017-12-15,22621.36,22745.09,22478.32,22553.22,22762.1,22565.8,22261.7,21864.9,20609.8,231.9,21870.1,22102.0,23029.6,23261.5,16665.0
2017-12-18,22770.44,22927.5,22735.2,22901.77,22754.7,22607.4,22310.0,21911.4,20635.2,207.7,21984.2,22191.9,23022.9,23230.6,16658.0
2017-12-19,22961.47,22990.42,22862.82,22868.0,22755.1,22632.0,22356.2,21958.1,20660.7,206.5,22012.6,22219.0,23045.0,23251.4,16666.0
2017-12-20,22834.93,22923.5,22806.73,22891.72,22781.8,22662.0,22401.3,22003.5,20685.5,195.5,22075.6,22271.1,23052.9,23248.4,16669.0
2017-12-21,22852.01,22894.95,22728.06,22866.1,22816.2,22683.4,22441.1,22049.6,20709.3,191.8,22107.9,22299.8,23067.0,23258.9,16655.0
2017-12-22,22850.73,22908.84,22801.16,22902.76,22886.1,22701.5,22474.9,22097.5,20730.2,193.8,22120.0,22313.8,23089.2,23283.0,16674.0
2017-12-25,22909.41,22948.83,22870.19,22939.18,22893.6,22720.0,22509.3,22144.4,20751.5,197.2,22128.3,22325.5,23114.5,23311.7,16700.0
2017-12-26,22922.95,22950.15,22877.63,22892.69,22898.5,22738.9,22537.2,22190.5,20772.1,193.7,22157.8,22351.5,23126.3,23320.0,16684.0
2017-12-27,22854.39,22936.16,22854.39,22911.21,22902.4,22759.1,22562.9,22236.1,20793.6,188.1,22194.8,22382.9,23135.3,23323.4,16674.0
