0,1d2a,20180201,1840,,,,
1245,9934,東証1部,因幡電機産業(株),5230,1.95,100,53900
1246,3423,東証JQS,(株)エスイー,632,1.94,12,59100
1247,6112,東証2部,(株)小島鐵工所,158,1.94,3,43000
1248,1621,東証ETF,(NEXT FUNDS)医薬品上場投信,22680,1.93,430,10
1249,2301,東証1部,(株)学情,1742,1.93,33,87000
1250,3116,東証1部,トヨタ紡織(株),2378,1.93,45,327300
1251,4514,東証1部,あすか製薬(株),2161,1.93,41,42400
1252,6820,東証1部,アイコム(株),2641,1.93,50,8600
1253,1548,東証ETF,上場インデックスファンド中国H株,1539,1.92,29,1660
1254,3549,東証1部,(株)クスリのアオキホールディングス,5830,1.92,110,118300
1255,3628,マザーズ,(株)データホライゾン,2651,1.92,50,6000
1256,4312,東証1部,サイバネットシステム(株),743,1.92,14,171700
1257,6383,東証1部,(株)ダイフク,7440,1.92,140,864500
1258,6430,東証1部,ダイコク電機(株),1808,1.92,34,30800
1259,9312,東証1部,ケイヒン(株),1756,1.92,33,14000
1260,2489,マザーズ,(株)アドウェイズ,693,1.91,13,272800
1261,4577,東証1部,ダイト(株),3740,1.91,70,72700
1262,6454,東証1部,マックス(株),1548,1.91,29,33200
1263,8002,東証1部,丸紅(株),833.8,1.91,15.6,4664300
1264,8841,東証1部,(株)テーオーシー,958,1.91,18,57100
1265,3222,東証1部,ユナイテッド・スーパーマーケット・ホールディングス(株),1127,1.90,21,158900
1266,4924,東証1部,(株)シーズ・ホールディングス,5910,1.90,110,158600
1267,6393,東証1部,油研工業(株),3010,1.90,56,26600
1268,7513,東証1部,(株)コジマ,375,1.90,7,82000
1269,7552,東証1部,(株)ハピネット,2038,1.90,38,124800
1270,9302,東証1部,三井倉庫ホールディングス(株),375,1.90,7,267000
1271,1671,東証ETF,WTI原油価格連動型上場投信,2700,1.89,50,183131
1272,2910,東証1部,(株)ロック・フィールド,2214,1.89,41,86400
1273,3083,東証JQS,(株)シーズメン,540,1.89,10,2800
1274,3804,東証JQS,(株)システム　ディ,1186,1.89,22,18700
1275,4681,東証1部,リゾートトラスト(株),2644,1.89,49,226600
1276,5753,東証2部,日本伸銅(株),2588,1.89,48,8600
1277,6301,東証1部,コマツ,4315,1.89,80,5940900
1278,8078,東証1部,阪和興業(株),5390,1.89,100,113700
1279,1824,東証1部,前田建設工業(株),1521,1.88,28,477600
1280,2915,東証1部,ケンコーマヨネーズ(株),4065,1.88,75,107300
1281,4118,東証1部,(株)カネカ,1031,1.88,19,1259000
1282,4979,東証1部,ＯＡＴアグリオ(株),2921,1.88,54,22000
1283,3375,東証JQS,(株)ＺＯＡ,924,1.87,17,900
1284,3382,東証1部,(株)セブン＆アイ・ホールディングス,4570,1.87,84,2399900
1285,4047,東証1部,関東電化工業(株),1308,1.87,24,267200
1286,4543,東証1部,テルモ(株),5440,1.87,100,972800
1287,4671,東証1部,(株)ファルコホールディングス,1795,1.87,33,16400
1288,5714,東証1部,ＤＯＷＡホールディングス(株),4625,1.87,85,179700
1289,5821,東証1部,平河ヒューテック(株),1414,1.87,26,30800
1290,5949,東証1部,ユニプレス(株),2945,1.87,54,166600
1291,6333,東証1部,(株)帝国電機製作所,1523,1.87,28,46300
1292,7834,東証JQS,マルマン(株),218,1.87,4,85300
1293,9605,東証1部,東映(株),11440,1.87,210,16800
1294,9956,東証1部,(株)バローホールディングス,2671,1.87,49,132300
1295,1739,東証JQG,シード平和(株),2027,1.86,37,5000
1296,2700,東証JQS,木徳神糧(株),768,1.86,14,5000
1297,3405,東証1部,(株)クラレ,2078,1.86,38,961400
1298,4958,東証1部,長谷川香料(株),2306,1.86,42,19300
1299,5121,東証1部,藤倉ゴム工業(株),933,1.86,17,138400
1300,6485,東証1部,前澤給装工業(株),1975,1.86,36,5200
1301,8008,東証1部,４℃ホールディングス,2852,1.86,52,95900
1302,8233,東証1部,(株)高島屋,1152,1.86,21,1462000
1303,8423,東証1部,アクリーティブ(株),383,1.86,7,52200
1304,3148,東証1部,(株)クリエイトＳＤホールディングス,2695,1.85,49,131700
1305,3454,東証1部,ファーストブラザーズ(株),1596,1.85,29,98600
1306,5658,東証1部,日亜鋼業(株),386,1.85,7,46600
1307,6147,東証JQS,(株)ヤマザキ,551,1.85,10,2800
1308,6326,東証1部,(株)クボタ,2258,1.85,41,2363700
1309,8425,東証1部,興銀リース(株),2916,1.85,53,78100
1310,9601,東証1部,松竹(株),16480,1.85,300,42000
1311,9731,東証1部,(株)白洋舍,4135,1.85,75,4300
1312,9983,東証1部,(株)ファーストリテイリング,49590,1.85,900,508300
1313,2211,東証1部,(株)不二家,2597,1.84,47,29700
1314,2359,東証1部,(株)コア,1442,1.84,26,43600
1315,4061,東証1部,デンカ(株),4425,1.84,80,303700
1316,4093,東証1部,東邦アセチレン(株),1605,1.84,29,4400
1317,5271,東証2部,(株)トーヨーアサノ,3050,1.84,55,2400
1318,6490,東証1部,日本ピラー工業(株),1938,1.84,35,98400
1319,7203,東証1部,トヨタ自動車(株),7618,1.84,138,6382600
1320,7245,東証1部,大同メタル工業(株),1162,1.84,21,122000
1321,9283,東証,日本再生可能エネルギーインフラ投資法人,110600,1.84,2000,244
1322,9361,東証2部,伏木海陸運送(株),1439,1.84,26,800
1323,1414,東証1部,ショーボンドホールディングス(株),8900,1.83,160,98100
1324,1475,東証ETF,iシェアーズ TOPIX ETF,1888,1.83,34,28751
1325,2168,東証1部,(株)パソナグループ,2390,1.83,43,221400
1326,2501,東証1部,サッポロホールディングス(株),3340,1.83,60,187500
1327,3902,東証1部,メディカル・データ・ビジョン(株),2333,1.83,42,39600
1328,4346,東証1部,(株)ネクシィーズグループ,2007,1.83,36,59200
1329,4674,東証1部,(株)クレスコ,4450,1.83,80,127600
1330,4772,東証JQG,(株)デジタルアドベンチャー,501,1.83,9,53500
1331,6096,マザーズ,(株)レアジョブ,1835,1.83,33,3900
1332,6382,東証2部,トリニティ工業(株),1166,1.83,21,25000
1333,6637,東証JQS,寺崎電気産業(株),1618,1.83,29,11400
1334,6677,東証JQS,(株)エスケーエレクトロニクス,2174,1.83,39,121900
1335,8029,東証1部,(株)ルックホールディングス,390,1.83,7,594000
1336,8089,東証1部,すてきナイスグループ(株),1559,1.83,28,10900
1337,9681,東証1部,(株)東京ドーム,1059,1.83,19,660200
1338,9783,東証1部,(株)ベネッセホールディングス,4175,1.83,75,278800
1339,1308,東証ETF,上場インデックスファンドTOPIX,1907,1.82,34,362800
1340,2602,東証1部,日清オイリオグループ(株),3350,1.82,60,44400
1341,3040,東証1部,(株)ソリトンシステムズ,1733,1.82,31,124000
1342,6615,東証1部,ユー・エム・シー・エレクトロニクス(株),3355,1.82,60,49800
1343,6815,東証1部,ユニデンホールディングス(株),335,1.82,6,699000
1344,7280,東証1部,(株)ミツバ,1563,1.82,28,198100
1345,1348,東証ETF,MAXIS トピックス上場投信,1915,1.81,34,68520
1346,1883,東証1部,前田道路(株),2475,1.81,44,146000
1347,1925,東証1部,大和ハウス工業(株),4383,1.81,78,1424700
1348,6923,東証1部,スタンレー電気(株),4505,1.81,80,1729000
1349,8016,東証1部,(株)オンワードホールディングス,954,1.81,17,819900
1350,8740,東証JQS,(株)フジトミ,282,1.81,5,3200
1351,1852,東証1部,(株)淺沼組,396,1.80,7,311000
1352,2667,東証JQS,(株)イメージ　ワン,509,1.80,9,181200
1353,3402,東証1部,東レ(株),1104.5,1.80,19.5,4130400
1354,6920,東証1部,レーザーテック(株),3965,1.80,70,373200
1355,7762,東証1部,シチズン時計(株),849,1.80,15,1296900
1356,7915,東証1部,ＮＩＳＳＨＡ(株),2885,1.80,51,489600
1357,3634,マザーズ,(株)ソケッツ,1425,1.79,25,3100
1358,5644,東証2部,(株)メタルアート,511,1.79,9,43000
1359,7729,東証1部,(株)東京精密,4845,1.79,85,136700
1360,9845,東証2部,(株)パーカーコーポレーション,741,1.79,13,39000
1361,1888,東証1部,若築建設(株),1772,1.78,31,73100
1362,2593,東証1部,(株)伊藤園,4585,1.78,80,136700
1363,3546,東証1部,ダイユー・リックホールディングス(株),1488,1.78,26,28900
1364,5013,東証1部,ユシロ化学工業(株),1774,1.78,31,16100
1365,7157,マザーズ,ライフネット生命保険(株),401,1.78,7,53700
1366,7863,東証JQS,(株)平賀,515,1.78,9,32100
1367,1726,東証1部,(株)ビーアールホールディングス,517,1.77,9,82200
1368,1890,東証1部,東洋建設(株),634,1.77,11,278700
1369,2721,東証JQS,(株)ジェイホールディングス,977,1.77,17,13900
1370,2726,東証1部,(株)パルグループホールディングス,3170,1.77,55,131400
1371,2801,東証1部,キッコーマン(株),4590,1.77,80,418800
1372,4224,東証2部,ロンシール工業(株),2526,1.77,44,2300
1373,6662,東証JQS,(株)ユビテック,459,1.77,8,22800
1374,1808,東証1部,(株)長谷工コーポレーション,1734,1.76,30,1455200
1375,2440,東証1部,(株)ぐるなび,1387,1.76,24,481800
1376,3815,マザーズ,(株)メディア工房,521,1.76,9,34400
1377,5333,東証1部,日本ガイシ(株),2261,1.76,39,2071100
1378,7867,東証1部,(株)タカラトミー,1677,1.76,29,730200
1379,8252,東証1部,(株)丸井グループ,2021,1.76,35,1296900
1380,9508,東証1部,九州電力(株),1215,1.76,21,2281500
1381,9895,東証JQS,(株)コンセック,231,1.76,4,42000
1382,1420,東証1部,サンヨーホームズ(株),930,1.75,16,50500
1383,3475,東証2部,(株)グッドコムアセット,1798,1.75,31,45300
1384,4005,東証1部,住友化学(株),814,1.75,14,6656000
1385,6042,東証2部,(株)ニッキ,3205,1.75,55,26400
1386,7467,東証1部,萩原電気(株),3775,1.75,65,20200
1387,8521,東証1部,(株)長野銀行,1977,1.75,34,23400
1388,1306,東証ETF,TOPIX連動型上場投資信託,1925,1.74,33,2904720
1389,1618,東証ETF,(NEXT FUNDS)エネルギー資源上場投信,15780,1.74,270,331
1390,1810,東証1部,松井建設(株),937,1.74,16,19300
1391,3289,東証1部,東急不動産ホールディングス(株),875,1.74,15,2442600
1392,3863,東証1部,日本製紙(株),2110,1.74,36,556700
1393,5408,東証1部,(株)中山製鋼所,758,1.74,13,150100
1394,6090,マザーズ,ヒューマン・メタボローム・テクノロジーズ(株),2045,1.74,35,15800
1395,8350,東証1部,(株)みちのく銀行,1869,1.74,32,57900
1396,6419,東証1部,(株)マースエンジニアリング,2467,1.73,42,45200
1397,6471,東証1部,日本精工(株),1827,1.73,31,2593600
1398,7259,東証1部,アイシン精機(株),6480,1.73,110,680000
1399,7914,東証1部,共同印刷(株),3520,1.73,60,4700
1400,8273,東証1部,(株)イズミ,7050,1.73,120,83300
1401,1305,東証ETF,ダイワ 上場投信-トピックス,1951,1.72,33,123160
1402,2212,東証1部,山崎製パン(株),2185,1.72,37,704800
1403,3677,東証JQS,(株)システム情報,1241,1.72,21,22000
1404,3770,東証1部,(株)ザッパラス,413,1.72,7,13100
1405,5302,東証1部,日本カーボン(株),5330,1.72,90,133400
1406,6029,東証1部,アトラ(株),708,1.72,12,8000
1407,6378,東証1部,木村化工機(株),592,1.72,10,68800
1408,7150,東証1部,(株)島根銀行,1419,1.72,24,15200
1409,9404,東証1部,日本テレビホールディングス(株),1949,1.72,33,724700
1410,9424,東証1部,日本通信(株),118,1.72,2,1121600
1411,4022,東証1部,ラサ工業(株),2622,1.71,44,57500
1412,4334,東証JQS,(株)ユークス,654,1.71,11,21600
1413,6674,東証1部,(株)ジーエス・ユアサ　コーポレーション,596,1.71,10,2153000
1414,6856,東証1部,(株)堀場製作所,7130,1.71,120,206200
1415,7236,東証1部,(株)ティラド,3865,1.71,65,13100
1416,7718,東証1部,スター精密(株),2326,1.71,39,347000
1417,9946,東証1部,ミニストップ(株),2323,1.71,39,70900
1418,1678,東証ETF,(NEXT FUNDS)インド株式指数上場投信,179,1.70,3,277500
1419,1939,東証1部,(株)四電工,2867,1.70,48,3700
1420,2220,東証1部,亀田製菓(株),5380,1.70,90,22700
1421,2351,マザーズ,(株)ＡＳＪ,1375,1.70,23,56500
1422,2418,東証1部,(株)ツカダ・グローバルホールディング,658,1.70,11,43500
1423,3991,マザーズ,ウォンテッドリー(株),2875,1.70,48,9600
1424,5715,東証1部,古河機械金属(株),2517,1.70,42,126000
1425,6074,東証JQS,(株)ジェイエスエス,1255,1.70,21,2900
1426,6866,東証1部,ＨＩＯＫＩ(株),3585,1.70,60,78700
1427,7962,東証1部,(株)キングジム,1017,1.70,17,35900
1428,8772,東証1部,(株)アサックス,1973,1.70,33,1800
1429,1736,東証JQS,(株)オーテック,1800,1.69,30,6300
1430,1871,東証1部,(株)ピーエス三菱,965,1.69,16,118200
1431,2181,東証1部,パーソルホールディングス(株),2763,1.69,46,1092300
1432,5273,東証1部,三谷セキサン(株),2591,1.69,43,6500
1433,5942,東証1部,日本フイルコン(株),724,1.69,12,35300
1434,5959,東証1部,岡部(株),1141,1.69,19,116400
1435,6201,東証1部,(株)豊田自動織機,7210,1.69,120,411800
1436,7625,東証2部,(株)グローバルダイニング,300,1.69,5,22500
1437,8111,東証1部,(株)ゴールドウイン,11430,1.69,190,39700
1438,8251,東証1部,(株)パルコ,1566,1.69,26,61100
1439,2292,東証1部,Ｓ　ＦＯＯＤＳ(株),4830,1.68,80,77300
1440,6335,東証1部,(株)東京機械製作所,604,1.68,10,16600
1441,6858,東証1部,(株)小野測器,907,1.68,15,66000
1442,6941,東証1部,山一電機(株),2303,1.68,38,435500
1443,8014,東証1部,蝶理(株),1996,1.68,33,18300
1444,3322,東証JQS,アルファグループ(株),1525,1.67,25,300
1445,4502,東証1部,武田薬品工業(株),6522,1.67,107,1578200
1446,4687,東証1部,ＴＤＣソフト(株),1276,1.67,21,13600
1447,4829,東証1部,日本エンタープライズ(株),244,1.67,4,191000
1448,6588,東証1部,東芝テック(株),671,1.67,11,1244000
1449,6678,東証1部,(株)テクノメディカ,1944,1.67,32,5500
1450,6715,東証1部,(株)ナカヨ,2191,1.67,36,3400
1451,6769,東証JQS,ザインエレクトロニクス(株),1337,1.67,22,35800
1452,6775,東証2部,(株)ＴＢグループ,61,1.67,1,552000
1453,1591,東証ETF,(NEXT FUNDS) JPX日経インデックス400,16540,1.66,270,2064
1454,2607,東証1部,不二製油グループ本社(株),3375,1.66,55,209700
1455,2729,東証1部,(株)ＪＡＬＵＸ,3070,1.66,50,19200
1456,3944,東証2部,古林紙工(株),2817,1.66,46,100
1457,4668,東証1部,(株)明光ネットワークジャパン,1347,1.66,22,85300
1458,4919,東証1部,(株)ミルボン,3685,1.66,60,121300
1459,6064,マザーズ,(株)アクトコール,1167,1.66,19,17300
1460,6258,東証1部,平田機工(株),12220,1.66,200,120700
1461,6299,東証2部,(株)神鋼環境ソリューション,2079,1.66,34,19100
1462,8001,東証1部,伊藤忠商事(株),2174.5,1.66,35.5,4320900
1463,1599,東証ETF,ダイワ 上場投信-JPX日経400,16680,1.65,270,237
1464,1651,東証ETF,ダイワ 上場投信-TOPIX高配当40指数,1170,1.65,19,390
1465,3385,東証1部,(株)薬王堂,3395,1.65,55,106300
1466,4027,東証1部,テイカ(株),3395,1.65,55,56400
1467,5921,東証2部,川岸工業(株),1235,1.65,20,33000
1468,6303,東証2部,(株)ササクラ,2953,1.65,48,1000
1469,6972,東証2部,エルナー(株),123,1.65,2,153000
1470,9603,東証1部,(株)エイチ・アイ・エス,4005,1.65,65,244000
1471,9726,東証1部,ＫＮＴ−ＣＴホールディングス(株),1787,1.65,29,52100
1472,1320,東証ETF,ダイワ 上場投信-日経225,24130,1.64,390,55005
1473,1329,東証ETF,iシェアーズ日経225ETF,24210,1.64,390,9327
1474,2040,東証ETF,NEXT NOTES NYダウ･ダブル･ブル･ドルヘッジ ETN,24850,1.64,400,2721
1475,3181,東証JQS,(株)買取王国,744,1.64,12,7600
1476,3245,東証1部,(株)ディア・ライフ,681,1.64,11,185700
1477,3280,東証1部,(株)エストラスト,1113,1.64,18,14100
1478,3329,東証JQS,東和フードサービス(株),1739,1.64,28,5000
1479,3366,東証1部,(株)一六堂,497,1.64,8,23600
1480,3569,東証1部,セーレン(株),2288,1.64,37,123400
1481,4098,東証1部,チタン工業(株),3090,1.64,50,30000
1482,4548,東証1部,生化学工業(株),1739,1.64,28,88100
1483,5695,東証JQS,パウダーテック(株),5590,1.64,90,8100
1484,5902,東証1部,ホッカンホールディングス(株),434,1.64,7,120000
1485,8194,東証1部,(株)ライフコーポレーション,2856,1.64,46,82700
1486,8897,東証1部,(株)タカラレーベン,495,1.64,8,2141600
1487,9266,マザーズ,(株)一家ダイニングプロジェクト,11180,1.64,180,35200
1488,9799,東証2部,旭情報サービス(株),1360,1.64,22,20000
1489,1593,東証ETF,MAXIS JPX日経インデックス400上場投信,16820,1.63,270,3263
1490,2429,東証1部,(株)ワールドホールディングス,3740,1.63,60,68200
1491,3069,東証JQS,(株)アスラポート・ダイニング,498,1.63,8,136100
1492,3097,東証1部,(株)物語コーポレーション,10620,1.63,170,46400
1493,6164,東証JQS,(株)太陽工機,2990,1.63,48,3500
1494,6469,東証JQS,(株)放電精密加工研究所,1492,1.63,24,21300
1495,6622,東証1部,(株)ダイヘン,1059,1.63,17,456000
1496,6947,東証1部,(株)図研,1869,1.63,30,22400
1497,9201,東証1部,日本航空(株),4180,1.63,67,2292900
1498,9768,東証1部,いであ(株),1184,1.63,19,3700
1499,4182,東証1部,三菱ガス化学(株),3130,1.62,50,563200
1500,8129,東証1部,東邦ホールディングス(株),2578,1.62,41,225300
1501,8750,東証1部,第一生命ホールディングス(株),2322.5,1.62,37,4788900
1502,9066,東証1部,(株)日新,2951,1.62,47,23100
1503,9790,東証1部,福井コンピュータホールディングス(株),3135,1.62,50,51800
1504,2918,東証1部,わらべや日洋ホールディングス(株),2842,1.61,45,93600
1505,4576,東証JQG,(株)デ・ウエスタン・セラピテクス研究所,632,1.61,10,618100
1506,6037,東証1部,(株)ファーストロジック,1011,1.61,16,46100
1507,6788,東証1部,(株)日本トリム,6320,1.61,100,81200
1508,6966,東証1部,(株)三井ハイテック,2143,1.61,34,279700
1509,9896,東証1部,ＪＫホールディングス(株),944,1.61,15,26100
1510,1478,東証ETF,iシェアーズ MSCI ジャパン高配当利回り ETF,2354,1.60,37,5386
1511,2326,東証1部,デジタルアーツ(株),4115,1.60,65,236500
1512,4516,東証1部,日本新薬(株),7630,1.60,120,149100
1513,5105,東証1部,東洋ゴム工業(株),2355,1.60,37,714700
1514,5142,東証1部,アキレス(株),2355,1.60,37,11700
1515,5210,東証1部,日本山村硝子(株),190,1.60,3,244000
1516,6324,東証JQS,(株)ハーモニック・ドライブ・システムズ,7630,1.60,120,609400
1517,6367,東証1部,ダイキン工業(株),13305,1.60,210,562700
1518,6648,東証JQS,(株)かわでん,2723,1.60,43,2000
1519,6817,東証1部,スミダコーポレーション(株),2090,1.60,33,401600
1520,9467,マザーズ,(株)アルファポリス,2472,1.60,39,24700
1521,9535,東証1部,広島ガス(株),382,1.60,6,45000
1522,2372,東証1部,(株)アイロムグループ,1920,1.59,30,101700
1523,3003,東証1部,ヒューリック(株),1404,1.59,22,2225600
1524,3452,マザーズ,(株)ビーロット,2871,1.59,45,76200
1525,3680,マザーズ,(株)ホットリンク,769,1.59,12,257500
1526,3765,東証1部,ガンホー・オンライン・エンターテイメント(株),319,1.59,5,4166800
1527,3920,東証1部,アイビーシー(株),1664,1.59,26,355000
1528,7943,東証1部,ニチハ(株),4465,1.59,70,180800
1529,9478,東証JQS,ＳＥホールディングス・アンド・インキュベーションズ(株),255,1.59,4,668300
1530,1812,東証1部,鹿島,1096,1.58,17,3276000
1531,1934,東証1部,(株)ユアテック,902,1.58,14,115900
1532,4620,東証1部,藤倉化成(株),709,1.58,11,39200
1533,4812,東証1部,ＩＳＩＤ,2768,1.58,43,43100
1534,5108,東証1部,(株)ブリヂストン,5390,1.58,84,1605900
1535,5981,東証1部,東京製綱(株),1867,1.58,29,41200
1536,6048,東証1部,(株)デザインワン・ジャパン,1289,1.58,20,12900
1537,6143,東証1部,(株)ソディック,1542,1.58,24,349900
1538,6845,東証1部,アズビル(株),5150,1.58,80,187500
1539,6989,東証1部,北陸電気工業(株),1924,1.58,30,25000
1540,8113,東証1部,ユニ・チャーム(株),2961,1.58,46,952600
1541,2193,東証1部,クックパッド(株),648,1.57,10,589500
1542,2388,東証JQG,(株)ウェッジホールディングス,323,1.57,5,67400
1543,3230,東証1部,スター・マイカ(株),2004,1.57,31,117600
1544,3271,東証1部,(株)ＴＨＥグローバル社,1034,1.57,16,165500
1545,4667,東証JQS,アイサンテクノロジー(株),3555,1.57,55,58800
1546,5958,東証1部,三洋工業(株),2201,1.57,34,3200
1547,6392,東証2部,(株)ヤマダコーポレーション,3240,1.57,50,2500
1548,6489,東証1部,前澤工業(株),452,1.57,7,56700
1549,6741,東証1部,日本信号(株),1162,1.57,18,143100
1550,7709,東証1部,クボテック(株),584,1.57,9,39800
1551,7947,東証1部,(株)エフピコ,5840,1.57,90,72500
1552,1346,東証ETF,MAXIS 日経225上場投信,24050,1.56,370,43194
1553,2060,東証1部,フィード・ワン(株),260,1.56,4,411100
1554,2734,東証1部,(株)サーラコーポレーション,716,1.56,11,238000
1555,4838,東証JQS,(株)スペースシャワーネットワーク,845,1.56,13,39800
1556,6286,東証JQS,靜甲(株),1104,1.56,17,4400
1557,7185,東証JQS,ヒロセ通商(株),2077,1.56,32,50100
1558,7630,東証1部,(株)壱番屋,4550,1.56,70,33200
1559,7951,東証1部,ヤマハ(株),4565,1.56,70,773300
1560,8616,東証1部,東海東京フィナンシャル・ホールディングス(株),845,1.56,13,1862300
1561,1592,東証ETF,上場インデックス JPX日経インデックス400,1506,1.55,23,5821
1562,2764,東証1部,(株)ひらまつ,590,1.55,9,122300
1563,5915,東証1部,(株)駒井ハルテック,2749,1.55,42,13700
1564,6198,マザーズ,(株)キャリア,3940,1.55,60,35100
1565,6496,東証2部,(株)中北製作所,3935,1.55,60,2500
1566,6618,マザーズ,(株)大泉製作所,1246,1.55,19,183600
1567,7522,東証1部,ワタミ(株),1639,1.55,25,67800
1568,9743,東証1部,(株)丹青社,1245,1.55,19,279600
1569,9831,東証1部,(株)ヤマダ電機,657,1.55,10,3406200
1570,1563,東証ETF,マザーズ･コア上場投信,3960,1.54,60,4915
1571,2001,東証1部,日本製粉(株),1715,1.54,26,118600
1572,2493,東証JQS,イーサポートリンク(株),1124,1.54,17,7200
1573,3349,東証1部,(株)コスモス薬品,19780,1.54,300,100300
1574,4612,東証1部,日本ペイントホールディングス(株),3965,1.54,60,711700
1575,5344,東証1部,(株)ＭＡＲＵＷＡ,9900,1.54,150,440400
1576,7459,東証1部,(株)メディパルホールディングス,2169,1.54,33,511400
1577,2009,東証1部,鳥越製粉(株),998,1.53,15,13300
1578,2341,東証JQS,(株)アルバイトタイムス,266,1.53,4,30200
1579,3139,東証1部,(株)ラクト・ジャパン,4320,1.53,65,41400
1580,3988,東証JQS,(株)ＳＹＳホールディングス,1655,1.53,25,5600
1581,4023,東証1部,(株)クレハ,7960,1.53,120,67500
1582,4337,東証1部,ぴあ(株),7290,1.53,110,12300
1583,7877,東証JQS,永大化工(株),399,1.53,6,10000
1584,8893,東証JQS,(株)新日本建物,265,1.53,4,99900
1585,1718,東証JQS,美樹工業(株),5340,1.52,80,2500
1586,2753,東証1部,(株)あみやき亭,5350,1.52,80,5700
1587,3023,東証1部,ラサ商事(株),1002,1.52,15,50400
1588,3172,東証1部,ティーライフ(株),1339,1.52,20,6000
1589,3191,東証1部,(株)ジョイフル本田,3685,1.52,55,104000
1590,3659,東証1部,(株)ネクソン,3680,1.52,55,802500
1591,4350,東証1部,(株)メディカルシステムネットワーク,603,1.52,9,94400
1592,4998,東証2部,フマキラー(株),2477,1.52,37,23700
1593,1330,東証ETF,上場インデックスファンド225,24210,1.51,360,95680
1594,1481,東証ETF,上場インデックスファンド日本経済貢献株,1680,1.51,25,643
1595,4708,東証1部,りらいあコミュニケーションズ(株),1343,1.51,20,260200
1596,8007,東証1部,高島(株),2348,1.51,35,18400
1597,9319,東証1部,(株)中央倉庫,1208,1.51,18,6000
1598,2668,東証2部,タビオ(株),1218,1.50,18,8100
1599,3085,東証1部,アークランドサービスホールディングス(株),2510,1.50,37,78600
1600,3985,マザーズ,テモナ(株),6080,1.50,90,11200
1601,4064,東証1部,日本カーバイド工業(株),2104,1.50,31,42400
1602,5018,東証1部,(株)ＭＯＲＥＳＣＯ,2172,1.50,32,21100
1603,6151,東証1部,日東工器(株),3055,1.50,45,24300
1604,6507,東証1部,シンフォニアテクノロジー(株),475,1.50,7,1601000
1605,6544,マザーズ,ジャパンエレベーターサービスホールディングス(株),2639,1.50,39,259400
1606,6915,東証1部,千代田インテグレ(株),2647,1.50,39,22500
1607,8692,東証1部,(株)だいこう証券ビジネス,745,1.50,11,77900
1608,8914,マザーズ,エリアリンク(株),2433,1.50,36,12900
1609,8922,マザーズ,日本アセットマーケティング(株),135,1.50,2,1051700
1610,9945,東証1部,(株)プレナス,2171,1.50,32,276000
1611,3551,東証1部,ダイニック(株),1155,1.49,17,38100
1612,4275,東証1部,カーリットホールディングス(株),1295,1.49,19,268600
1613,6965,東証1部,浜松ホトニクス(株),4090,1.49,60,331900
1614,7532,東証1部,(株)ドンキホーテホールディングス,6140,1.49,90,366700
1615,7871,東証2部,フクビ化学工業(株),820,1.49,12,17100
1616,8165,東証1部,(株)千趣会,614,1.49,9,76800
1617,8260,東証1部,(株)井筒屋,478,1.49,7,63700
1618,8410,東証1部,(株)セブン銀行,408,1.49,6,5119000
1619,8518,東証1部,日本アジア投資(株),410,1.49,6,85300
1620,3050,東証1部,ＤＣＭホールディングス(株),1096,1.48,16,528900
1621,4777,東証JQS,(株)ガーラ,412,1.48,6,79000
1622,5711,東証1部,三菱マテリアル(株),4105,1.48,60,632300
1623,6486,東証1部,イーグル工業(株),2187,1.48,32,163900
1624,6755,東証1部,(株)富士通ゼネラル,2189,1.48,32,1180700
1625,7545,東証1部,(株)西松屋チェーン,1303,1.48,19,294600
1626,7847,東証JQS,(株)グラファイトデザイン,686,1.48,10,127900
1627,7937,東証1部,(株)ツツミ,2188,1.48,32,9300
1628,2433,東証1部,(株)博報堂ＤＹホールディングス,1662,1.47,24,723600
1629,3121,東証2部,マーチャント・バンカーズ(株),413,1.47,6,35100
1630,3187,マザーズ,(株)サンワカンパニー,345,1.47,5,32600
1631,3374,東証JQS,内外テック(株),4130,1.47,60,22900
1632,3565,マザーズ,アセンテック(株),3460,1.47,50,18000
1633,5285,東証JQS,(株)ヤマックス,3450,1.47,50,1100
1634,6218,東証1部,エンシュウ(株),207,1.47,3,2378000
1635,6871,東証1部,(株)日本マイクロニクス,1239,1.47,18,260700
1636,6919,東証JQS,ケル(株),1654,1.47,24,39700
1637,7525,東証1部,リックス(株),1928,1.47,28,5000
1638,7550,東証1部,(株)ゼンショーホールディングス,1938,1.47,28,268000
1639,7958,東証1部,天馬(株),2213,1.47,32,41300
1640,7963,東証JQS,興研(株),2142,1.47,31,6300
1641,8508,東証2部,Ｊトラスト(株),761,1.47,11,294700
1642,4633,東証1部,サカタインクス(株),1872,1.46,27,127900
1643,5122,東証1部,オカモト(株),1253,1.46,18,114000
1644,8061,東証1部,西華産業(株),2987,1.46,43,45800
1645,8090,東証1部,昭光通商(株),139,1.46,2,1023000
1646,8707,東証1部,岩井コスモホールディングス(株),1534,1.46,22,105700
1647,1381,東証JQS,(株)アクシーズ,4545,1.45,65,3800
1648,1762,東証1部,(株)高松コンストラクショングループ,3150,1.45,45,26500
1649,1820,東証1部,西松建設(株),3145,1.45,45,186600
1650,3232,東証1部,三重交通グループホールディングス(株),489,1.45,7,121800
1651,3877,東証1部,中越パルプ工業(株),2035,1.45,29,13900
1652,5482,東証1部,愛知製鋼(株),4545,1.45,65,40000
