区分,学生番号,枝番,日付,時刻,端末番号
01,232C1141,1,20231110,125208,028
01,232C1093,1,20231110,125211,028
01,232C1099,1,20231110,125311,028
01,232C1047,1,20231110,125327,028
01,232C1017,1,20231110,125556,028
01,232C1059,1,20231110,125011,028
01,232C1041,1,20231110,125055,028
01,232C1021,1,20231110,125059,028
01,232C1063,1,20231110,125104,028
01,232C1105,1,20231110,125108,028
01,232C1103,1,20231110,125135,028
01,232C1053,1,20231110,125147,028
01,232C1015,1,20231110,125153,028
01,232C1141,1,20231110,125205,028
01,232C1083,1,20231110,125215,028
01,232C1167,1,20231110,125219,028
01,232C1043,1,20231110,125239,028
01,232C1109,1,20231110,125348,028
01,232C1061,1,20231110,125429,028
01,232C1107,1,20231110,125509,028
01,232C1007,1,20231110,125935,028
01,222C1061,1,20231110,130146,028
01,232C1065,1,20231110,130525,028
01,232C1153,1,20231110,125237,028
01,232C1101,2,20231110,130011,028
01,232C1097,1,20231110,130148,028
01,23225205,1,20231111,102111,028
01,222C2111,1,20231111,102115,028
01,212C3031,1,20231111,102408,028
01,212C1122,2,20231111,102428,028
01,212C1173,1,20231111,102436,028
01,212C1011,1,20231111,102442,028
01,202C1108,1,20231111,102500,028
01,222C3096,1,20231111,102623,028
01,212C1132,1,20231111,102737,028
01,182C3115,2,20231111,102758,028
01,192C1094,3,20231111,102822,028
01,192C3094,2,20231111,102958,028
01,212C3059,1,20231111,103319,028
01,202C1061,2,20231111,103942,028
01,202C3080,1,20231111,102028,028
01,192C3004,2,20231111,102039,028
01,222C2103,1,20231111,102109,028
01,222C3077,1,20231111,102113,028
01,212C3031,1,20231111,102215,028
01,212C3027,1,20231111,102445,028
01,202C2013,3,20231111,102502,028
01,17237022,3,20231111,102504,028
01,212C2039,1,20231111,102509,028
01,212C3102,1,20231111,102516,028
01,222C2011,1,20231111,102634,028
01,212C3053,1,20231111,102700,028
01,212C2069,1,20231111,102751,028
01,212C2069,1,20231111,102753,028
01,212C3077,1,20231111,102756,028
01,222C1021,1,20231111,102801,028
01,222C2040,1,20231111,102833,028
01,222C2091,1,20231111,102919,028
01,212C3111,1,20231111,103017,028
01,222C1172,1,20231111,103019,028
01,222C1172,1,20231111,103021,028
01,202C2025,1,20231111,103027,028
01,212C1144,1,20231111,103250,028
01,212C3030,1,20231111,103332,028
01,212C3017,1,20231111,103416,028
01,222C2070,1,20231111,103832,028
01,212C3015,1,20231111,104020,028
01,212C2022,1,20231111,105354,028
01,212C1133,1,20231111,105358,028
01,192C3129,1,20231111,110113,028
01,222C2070,1,20231111,124038,028
01,222C2103,1,20231111,124214,028
01,222C3077,1,20231111,124234,028
01,212C3031,1,20231111,124421,028
01,222C2011,1,20231111,124441,028
01,182C3115,2,20231111,124452,028
01,212C3027,1,20231111,124501,028
01,212C3017,1,20231111,124504,028
01,222C2091,1,20231111,124516,028
01,192C1094,3,20231111,124518,028
01,212C1173,1,20231111,124526,028
01,212C3015,1,20231111,124541,028
01,222C3096,1,20231111,124546,028
01,212C3059,1,20231111,124549,028
01,212C3031,1,20231111,124616,028
01,222C1029,1,20231111,124736,028
01,212C3053,1,20231111,124832,028
01,212C3111,1,20231111,124842,028
01,222C1021,1,20231111,124848,028
01,212C3072,1,20231111,125024,028
01,202C3080,1,20231111,125026,028
01,202C2013,3,20231111,125036,028
01,212C1011,1,20231111,125041,028
01,202C2025,1,20231111,125045,028
01,212C1144,1,20231111,125102,028
01,212C1122,2,20231111,125110,028
01,222C1172,1,20231111,125113,028
01,222C1172,1,20231111,125116,028
01,192C3094,2,20231111,125141,028
01,17237022,3,20231111,125146,028
01,192C3004,2,20231111,125151,028
01,222C2111,1,20231111,125233,028
01,212C1132,1,20231111,125247,028
01,222C3056,1,20231111,125405,028
01,202C1108,1,20231111,125424,028
01,222C2040,1,20231111,125744,028
01,23225205,1,20231111,125842,028
01,212C2009,1,20231111,125917,028
01,212C3016,3,20231111,130038,028
01,202C1061,2,20231111,130133,028
01,212C2069,1,20231111,130709,028
01,212C3077,1,20231111,130712,028
01,212C3102,1,20231111,130715,028
01,212C1016,1,20231111,130717,028
01,212C3118,1,20231111,130741,028
01,212C2022,1,20231111,130906,028
01,212C1133,1,20231111,130910,028
01,212C3030,1,20231111,130930,028
01,212C3118,1,20231111,143039,028
01,192C3004,2,20231111,143045,028
01,212C3016,3,20231111,143053,028
01,212C3123,1,20231111,143104,028
01,212C3030,1,20231111,143106,028
01,212C2009,1,20231111,143121,028
01,222C3077,1,20231111,143126,028
01,212C1122,2,20231111,143132,028
01,212C3077,1,20231111,143135,028
01,212C2069,1,20231111,143137,028
01,212C1144,1,20231111,143142,028
01,212C3027,1,20231111,143144,028
01,212C3017,1,20231111,143147,028
01,222C1172,1,20231111,143151,028
01,212C1016,1,20231111,143157,028
01,212C3053,1,20231111,143210,028
01,212C1173,1,20231111,143214,028
01,17237022,3,20231111,143216,028
01,212C3031,1,20231111,143237,028
01,222C3096,1,20231111,143251,028
01,212C3102,1,20231111,143301,028
01,202C1108,1,20231111,143347,028
01,23225205,1,20231111,143532,028
01,222C1021,1,20231111,143540,028
01,222C2011,1,20231111,143805,028
01,222C1172,1,20231111,143834,028
01,212C2022,1,20231111,144002,028
01,212C1133,1,20231111,144004,028
01,212C3123,1,20231111,132730,028
01,202C3080,1,20231111,143047,028
01,222C2103,1,20231111,143050,028
01,212C3072,1,20231111,143055,028
01,192C3094,2,20231111,143059,028
01,202C1061,2,20231111,143119,028
01,222C2111,1,20231111,143123,028
01,222C1172,1,20231111,143149,028
01,222C2070,1,20231111,143153,028
01,212C1132,1,20231111,143203,028
01,222C3056,1,20231111,143206,028
01,192C1094,3,20231111,143208,028
01,212C1011,1,20231111,143221,028
01,182C3115,2,20231111,143240,028
01,212C3015,1,20231111,143244,028
01,202C2013,3,20231111,143248,028
01,222C1029,1,20231111,143333,028
01,212C3111,1,20231111,143438,028
01,202C2025,1,20231111,143757,028
01,222C2075,1,20231111,143902,028
02,226E0044,1,20231113,102220,028
01,202C1088,1,20231113,102623,028
01,222C2111,1,20231113,125334,028
01,212C2039,1,20231113,125605,028
01,222C2054,1,20231113,124130,028
01,222C2016,1,20231113,124215,028
01,222C2057,1,20231113,124441,028
01,222C2009,2,20231113,124501,028
01,222C2069,1,20231113,124747,028
01,222C2085,1,20231113,124847,028
01,222C2017,1,20231113,125124,028
01,222C2110,1,20231113,125244,028
01,222C2008,1,20231113,125650,028
01,222C2052,1,20231113,125757,028
01,222C2090,1,20231113,125812,028
01,222C2086,1,20231113,130502,028
01,222C2070,1,20231113,124255,028
01,222C2033,1,20231113,124432,028
01,222C2093,1,20231113,124448,028
01,222C2059,1,20231113,124749,028
01,222C2102,1,20231113,124756,028
01,222C2034,1,20231113,124909,028
01,222C2019,1,20231113,125118,028
01,222C2047,1,20231113,125225,028
01,222C2079,1,20231113,125325,028
01,222C2032,1,20231113,125332,028
01,222C2011,1,20231113,125400,028
01,222C2013,1,20231113,125500,028
01,222C2063,1,20231113,125611,028
01,222C2031,1,20231113,124517,028
01,222C2029,1,20231113,124526,028
01,222C2042,1,20231113,124850,028
01,222C2081,1,20231113,124147,028
01,222C2005,1,20231113,124307,028
01,222C2039,1,20231113,124434,028
01,222C2071,1,20231113,124803,028
01,222C2097,1,20231113,124823,028
01,222C2036,1,20231113,124927,028
01,222C2050,1,20231113,124930,028
01,222C2002,1,20231113,125223,028
01,222C2012,1,20231113,125242,028
01,222C2098,1,20231113,125341,028
01,222C2046,1,20231113,125453,028
01,222C2006,1,20231113,125648,028
01,222C2109,1,20231113,125700,028
01,222C2026,1,20231113,125746,028
01,222C2105,1,20231113,125748,028
01,222C2043,1,20231113,125851,028
01,222C2038,1,20231113,130505,028
01,222C2015,2,20231113,124208,028
01,222C2023,1,20231113,124436,028
01,222C2074,1,20231113,124612,028
01,222C2014,1,20231113,124831,028
01,222C2064,1,20231113,124939,028
01,212C2018,1,20231113,125003,028
01,222C2078,1,20231113,125351,028
01,222C2001,1,20231113,125458,028
01,222C2006,1,20231113,125653,028
01,222C2027,2,20231113,124134,028
01,222C2051,1,20231113,124659,028
01,21223005,2,20231113,124840,028
01,222C2104,1,20231113,125147,028
01,222C2038,1,20231113,125228,028
01,222C2080,1,20231113,125602,028
01,222C2096,1,20231113,125732,028
01,222C2105,1,20231113,125742,028
01,212C2081,1,20231113,125810,028
01,222C2043,1,20231113,125854,028
01,222C2025,1,20231113,130023,028
01,222C2101,1,20231113,124123,028
01,222C2107,1,20231113,124150,028
01,222C2055,1,20231113,124446,028
01,222C2037,1,20231113,124522,028
01,222C2021,1,20231113,124935,028
01,222C2028,1,20231113,125153,028
01,222C2049,1,20231113,130020,028
01,222C2086,1,20231113,124251,028
01,222C2092,1,20231113,124520,028
01,222C2010,1,20231113,124524,028
01,222C2073,1,20231113,124738,028
01,222C2095,1,20231113,124853,028
01,222C2079,1,20231113,125347,028
01,222C2088,1,20231113,125750,028
01,222C2075,1,20231113,132258,028
01,212C3010,1,20231114,102303,028
01,212C3010,1,20231114,102305,028
02,236E0013,1,20231114,125536,028
02,236E0062,1,20231114,124649,028
02,236E0502,1,20231114,125054,028
02,226E0022,1,20231114,125310,028
02,236E0051,1,20231114,125409,028
02,236E0007,1,20231114,125600,028
02,236E0502,1,20231114,125052,028
02,236E0014,1,20231114,125502,028
02,236E0043,1,20231114,130051,028
02,236E0064,1,20231114,124726,028
02,236E0009,1,20231114,125503,028
02,236E0028,1,20231114,125745,028
01,222C2042,1,20231115,102032,028
01,222C2008,1,20231115,102151,028
01,222C2017,1,20231115,102207,028
01,222C2049,1,20231115,102213,028
01,222C2098,1,20231115,102226,028
01,212C1142,1,20231115,102451,028
01,21223005,2,20231115,102559,028
01,222C2001,1,20231115,102631,028
01,222C2044,1,20231115,102633,028
01,222C2062,1,20231115,102945,028
01,222C2025,1,20231115,103307,028
01,222C2004,1,20231115,104249,028
01,222C2033,1,20231115,102022,028
01,222C2033,1,20231115,102025,028
01,222C2006,1,20231115,102146,028
01,222C2111,1,20231115,102211,028
01,222C2010,1,20231115,102303,028
01,222C2023,1,20231115,102319,028
01,222C2012,1,20231115,102345,028
01,222C2093,1,20231115,102525,028
01,222C2074,1,20231115,102745,028
01,222C2027,2,20231115,102947,028
01,212C2039,1,20231115,103042,028
01,222C2086,1,20231115,103047,028
01,222C2054,1,20231115,103049,028
01,212C2081,1,20231115,103111,028
01,222C2026,1,20231115,103305,028
01,222C2032,1,20231115,103410,028
01,222C2102,1,20231115,102055,028
01,222C2050,1,20231115,102110,028
01,222C2081,1,20231115,102159,028
01,222C2038,1,20231115,102233,028
01,222C2068,1,20231115,102245,028
01,222C2107,1,20231115,102247,028
01,222C2005,1,20231115,102256,028
01,222C2095,1,20231115,102325,028
01,222C2046,1,20231115,102439,028
01,222C2092,1,20231115,102443,028
01,222C2015,2,20231115,102457,028
01,222C2010,1,20231115,102514,028
01,222C2013,1,20231115,102636,028
01,222C2029,1,20231115,102736,028
01,222C2109,1,20231115,102813,028
01,222C2085,1,20231115,102028,028
01,222C2034,1,20231115,102041,028
01,222C2101,1,20231115,102114,028
01,222C2069,1,20231115,102117,028
01,222C2064,1,20231115,102132,028
01,222C2055,1,20231115,102328,028
01,222C2030,1,20231115,102331,028
01,222C2057,1,20231115,102837,028
01,222C2091,1,20231115,102906,028
01,222C2053,1,20231115,102932,028
01,222C2047,1,20231115,102953,028
01,222C2037,1,20231115,103159,028
01,222C2110,1,20231115,103310,028
01,222C2066,1,20231115,102300,028
01,202C2013,3,20231115,102611,028
01,222C2059,1,20231115,102649,028
01,222C2080,1,20231115,102815,028
01,222C2043,1,20231115,102949,028
01,222C2028,1,20231115,105540,028
01,232C1137,1,20231115,125136,028
01,232C1119,1,20231115,125218,028
01,232C1081,1,20231115,125255,028
01,232C1069,1,20231115,125259,028
01,232C1039,1,20231115,125355,028
01,232C1077,1,20231115,125602,028
01,232C1177,1,20231115,131004,028
01,232C1055,1,20231115,125009,028
01,232C1169,1,20231115,125017,028
01,232C1021,1,20231115,125022,028
01,232C1103,1,20231115,125044,028
01,232C1059,1,20231115,125122,028
01,232C1085,1,20231115,125139,028
01,232C1051,1,20231115,125144,028
01,232C1003,1,20231115,125200,028
01,232C1105,1,20231115,125216,028
01,232C1005,1,20231115,125227,028
01,232C1113,1,20231115,125232,028
01,232C1013,1,20231115,125248,028
01,232C1001,1,20231115,125250,028
01,232C1141,1,20231115,125320,028
01,232C1027,1,20231115,125330,028
01,232C1099,1,20231115,125334,028
01,232C1131,1,20231115,125405,028
01,232C1025,1,20231115,125528,028
01,222C1061,1,20231115,125622,028
01,232C1007,1,20231115,125653,028
01,232C1155,1,20231115,125823,028
01,232C1155,1,20231115,125827,028
01,232C1155,1,20231115,125831,028
01,232C1155,1,20231115,125917,028
01,232C1111,1,20231115,130004,028
01,232C1167,1,20231115,130007,028
01,232C1075,1,20231115,130339,028
01,222C2097,1,20231115,105537,028
01,222C2070,1,20231115,105659,028
01,232C1019,1,20231115,125020,028
01,232C1139,1,20231115,125046,028
01,232C1057,1,20231115,125101,028
01,232C1179,1,20231115,125108,028
01,232C1067,1,20231115,125148,028
01,232C1075,1,20231115,125151,028
01,232C1087,1,20231115,125156,028
01,232C1123,1,20231115,125202,028
01,232C1139,1,20231115,125206,028
01,232C1121,1,20231115,125208,028
01,232C1181,1,20231115,125211,028
01,232C1127,1,20231115,125214,028
01,232C1063,1,20231115,125221,028
01,232C1103,1,20231115,125225,028
01,232C1115,1,20231115,125229,028
01,232C1061,1,20231115,125239,028
01,232C1183,1,20231115,125304,028
01,232C1041,1,20231115,125318,028
01,232C1133,1,20231115,125323,028
01,232C1145,1,20231115,125327,028
01,232C1147,1,20231115,125458,028
01,232C1089,1,20231115,125645,028
01,232C1079,2,20231115,125701,028
01,232C1097,1,20231115,125940,028
01,232C1029,1,20231115,125946,028
01,232C1023,1,20231115,124952,028
01,232C1129,1,20231115,125118,028
01,232C1011,1,20231115,125244,028
01,232C1053,1,20231115,125656,028
01,212C3010,1,20231116,102743,028
01,22221205,1,20231116,143247,028
02,226E0044,1,20231116,143305,028
02,236E0057,1,20231116,143425,028
02,236E0016,1,20231116,143604,028
01,202C1072,1,20231116,143640,028
01,202C1174,1,20231116,143747,028
02,236E0063,1,20231116,143755,028
01,202C2088,1,20231116,143318,028
01,202C2084,1,20231116,143332,028
02,236E0038,1,20231116,143415,028
02,236E0059,1,20231116,143417,028
02,236E0033,1,20231116,143442,028
02,236E0005,1,20231116,143459,028
02,236E0010,1,20231116,143548,028
02,236E0001,1,20231116,143601,028
01,202C1046,1,20231116,143647,028
01,202C1012,1,20231116,143753,028
01,202C1067,1,20231116,143804,028
01,202C1088,1,20231116,143546,028
01,22221207,1,20231116,143607,028
02,236E0020,1,20231116,143800,028
01,192C1148,2,20231116,143633,028
01,22221201,1,20231116,143750,028
02,236E0502,1,20231116,143815,028
02,21676002,2,20231116,144039,028
02,236E0502,1,20231116,161220,028
02,236E0007,1,20231116,161340,028
02,236E0051,1,20231116,161223,028
02,236E0051,1,20231116,161228,028
02,236E0043,1,20231116,161311,028
02,236E0013,1,20231116,161345,028
02,236E0009,1,20231116,161352,028
02,226E0022,1,20231116,161531,028
02,236E0062,1,20231116,161556,028
02,236E0028,1,20231116,161817,028
01,232C1103,1,20231117,125125,028
01,232C1077,1,20231117,125130,028
01,232C1027,1,20231117,125137,028
01,232C1121,1,20231117,125142,028
01,232C1081,1,20231117,125214,028
01,232C1093,1,20231117,125223,028
01,232C1041,1,20231117,125247,028
01,232C1141,1,20231117,125255,028
01,232C1147,1,20231117,125313,028
01,232C1007,1,20231117,125341,028
01,232C1075,1,20231117,125456,028
01,232C1079,2,20231117,125711,028
01,232C1131,1,20231117,125727,028
01,232C1139,1,20231117,125127,028
01,232C1021,1,20231117,125140,028
01,232C1005,1,20231117,125147,028
01,232C1123,1,20231117,125229,028
01,232C1047,1,20231117,125232,028
01,232C1055,1,20231117,125258,028
01,232C1155,1,20231117,125300,028
01,232C1175,1,20231117,125310,028
01,232C1111,1,20231117,125316,028
01,232C1153,1,20231117,125359,028
01,232C1069,1,20231117,125513,028
01,232C1053,1,20231117,125038,028
01,232C1153,1,20231117,125153,028
01,232C1063,1,20231117,125157,028
01,232C1105,1,20231117,125225,028
01,232C1067,1,20231117,125304,028
01,232C1167,1,20231117,125307,028
01,232C1119,1,20231117,125334,028
01,232C1061,1,20231117,125338,028
01,232C1145,1,20231117,125451,028
01,232C1057,1,20231117,125035,028
01,232C1029,1,20231117,125046,028
01,232C1085,1,20231117,125053,028
01,232C1169,1,20231117,125113,028
01,232C1171,1,20231117,125154,028
01,232C1015,1,20231117,125203,028
01,232C1001,1,20231117,125227,028
01,232C1173,1,20231117,125234,028
01,232C1095,1,20231117,125237,028
01,232C1183,1,20231117,125250,028
01,232C1113,1,20231117,125319,028
01,232C1083,1,20231117,125538,028
01,212C1109,1,20231117,125644,028
01,232C1179,1,20231117,125707,028
01,232C1025,1,20231117,125723,028
01,232C1039,1,20231117,130619,028
01,232C1059,1,20231117,125030,028
01,232C1107,1,20231117,125121,028
01,232C1101,2,20231117,125132,028
01,232C1109,1,20231117,125135,028
01,232C1115,1,20231117,125145,028
01,232C1043,1,20231117,125201,028
01,232C1033,1,20231117,125211,028
01,232C1141,1,20231117,125251,028
01,232C1177,1,20231117,125345,028
01,232C1181,1,20231117,125701,028
01,222C1061,1,20231117,130012,028
01,232C1003,1,20231117,125119,028
01,232C1089,1,20231117,125205,028
01,232C1137,1,20231117,125218,028
01,232C1025,1,20231117,125718,028
01,232C1159,1,20231117,130918,028
